IDs,charge,status,ilp_seconds,n_atoms,rdkit_parse_ok,error,smiles_ilp
ACUSAT,0,ok,0.0628,56,1,,[Re+]1(<-n2c([H])c([H])c([H])c3c([H])c([H])c4c([H])c([H])c([H])n->1c4c23)(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])OC(=O)C([H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H]
ADABOW,0,ok,0.0503,31,1,,Br[Zn+2]12(Br)<-S=C(N(N->1=C(N([H])[H])c1n->2c([H])c([H])c([H])c1[H])[H])N(C([H])([H])[H])C([H])([H])[H]
ADESOR,0,ok,0.0559,36,1,,[Ta+5]12(<-P(Cl)(N1[Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])(=N->2[Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])Cl)(Cl)(Cl)(Cl)Cl
ADIJAZ,0,ok,0.0518,59,1,,[Pd+2](Cl)(Cl)<-P(c1c([H])c([H])c([H])c([H])c1[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H].N(C([H])([H])C([H])([H])[H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H]
ADOCUT,0,ok,0.4550,46,1,,[Zr+4]123456789%10%11(<-C%12([H])=C->1([H])C2([H])C->3([H])=C->4%12[H])(<-C1([H])=C->5([H])C->6([H])=C->7([H])C81[H])<-C(C([H])([H])[H])(=C->9([H])C%10([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C%11([H])[H]
ADUNEU,0,ok,0.0507,59,1,,[Ni+2]12([H])<-P(C(c3c1c(C(P->2(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])([H])[H])c([H])c([H])c3[H])([H])[H])(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H]
AFAKAW,0,ok,0.0717,63,1,,c1(C([H])([H])[H])c([H])c([H])c([H])c(C([H])([H])N(C([H])([H])c2c([H])c([H])c([H])c(C([H])([H])[H])n2)S(c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])(=O)=O)n1->[Pt+4](=S(C([H])([H])[H])(C([H])([H])[H])=O)(Cl)Cl
AFEDAS,0,ok,0.3876,80,1,,[Cd+2]123(<-N4=C5C([H])=C([H])C4=C(c4c([H])c([H])c([H])c([H])c4[H])C4=N->1C(=C(c1c([H])c([H])c([H])c([H])c1[H])c1n2c(c([H])c1[H])C(c1c([H])c([H])c([H])c([H])c1[H])=c1n3c(c([H])c1[H])=C5c1c([H])c([H])c([H])c([H])c1[H])C([H])=C4[H])<-O([H])[H]
AFILIK,0,ok,0.3360,73,1,,[Ru+2]123456(<-P(C(C(OC(=O)C->17=C->2(C([H])([H])[H])C->3([H])=C->4(c1c([H])c([H])c([H])c([H])c1[H])C57[H])([H])[H])([H])[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])Oc1c([H])c([H])c([H])c([H])c1C(=N->6C([H])([H])[H])[H]
AFOWIB,0,ok,0.0493,51,1,,[Os+2]12(Cl)(Cl)(<-n3c([H])c([H])n(C([H])([H])[H])c3N=N->1c1c([H])c([H])c([H])c([H])c1[H])<-n1c([H])c([H])n(C([H])([H])[H])c1N=N->2c1c([H])c([H])c([H])c([H])c1[H]
AFOZIE,0,ok,0.4110,73,1,,[Y+3]12345678(Cl)(<-O=C9N(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])N9C([H])([H])[H])(<-C9(C([H])([H])[H])=C->1(C([H])([H])[H])C->2(C([H])([H])[H])=C->3(C([H])([H])[H])C49C([H])([H])[H])<-C1(C([H])([H])[H])=C->5(C([H])([H])[H])C6(C([H])([H])[H])C->7(C([H])([H])[H])=C->81C([H])([H])[H]
AFUSEZ,0,ok,0.0489,45,1,,[Zn+2](Cl)(O[n+]1c(C([H])([H])[H])c([H])c([H])c2c([H])c([H])c([H])c([H])c12)(Cl)O[n+]1c(C([H])([H])[H])c([H])c([H])c2c([H])c([H])c([H])c([H])c12
AGALEZ,0,ok,0.1310,48,1,,[Co+3]1234(P(=O)(OC([H])([H])[H])OC([H])([H])[H])(P(=O)(OC([H])([H])[H])OC([H])([H])[H])(<-P(O[H])(OC([H])([H])[H])OC([H])([H])[H])<-C5([H])=C->1([H])C->2([H])=C->3([H])C45[H]
AGESAH,0,ok,0.0738,73,1,,[Hg+2]1(<-N(=C2C(=N->1c1c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c([H])c1[H])c1c3c2c([H])c([H])c([H])c3c([H])c([H])c1[H])c1c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c([H])c1[H])(SC#N)SC#N
AGIJOP,0,ok,0.0883,60,1,,[Zr+4]123456(Br)(<-P(C(C(P->1(C([H])([H])[H])C([H])([H])[H])([H])[H])([H])[H])(C([H])([H])[H])C([H])([H])[H])(<-P(C(C(P->2(C([H])([H])[H])C([H])([H])[H])([H])[H])([H])[H])(C([H])([H])[H])C([H])([H])[H])<-C1([H])=C->3([H])C4([H])C5([H])C61[H]
AGOJUC,0,ok,0.1098,74,1,,C1(->[Ni+2]2345(<-C6(C([H])([H])[H])=C->2(C([H])([H])[H])C3(C([H])([H])[H])C->4(C([H])([H])[H])=C->56C([H])([H])[H])Cl)N(c2c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c2C([H])([H])[H])C([H])=C([H])N1c1c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c1C([H])([H])[H]
AGUKOD,0,ok,0.0711,70,1,,c1(=[Rh+3]234(<-C5([H])=C->2([H])C([H])([H])C([H])([H])C->3([H])=C->4([H])C([H])([H])C5([H])[H])Cl)n(-c2c([H])c([H])c([H])c([H])c2[H])c2c(c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c2[H])o1
AHASAE,1,ok,0.0595,77,1,,[Rh+3]12([H])(c3c(OP->1(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c([H])c3OP->2(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])<-O=C(C([H])([H])[H])C([H])([H])[H]
AHEVAM,1,ok,0.0496,48,1,,[Mo+6]12(=O)(=O)<-N(=C([H])c3c([H])c([H])c(N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c3O1)N=C(c1c([H])c([H])[n+]([H])c([H])c1[H])O2.O([H])[H]
AHUDIR,0,ok,0.0685,52,1,,[Pd]12(<-C3N(c4c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c4C([H])([H])[H])C([H])=C([H])N3C([H])([H])C([H])([H])N->1(C([H])([H])[H])C([H])([H])[H])<-C1([H])=C->2([H])C(=O)OC1=O
AJEBEY,0,ok,0.5993,77,1,,[Zr+4]123456789%10%11(<-C(=C1[Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])=C->2=C([Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C(C#Cc1c([H])c([H])c([H])c([H])c1[H])=C3c1c([H])c([H])c([H])c([H])c1[H])(C1([H])C->4([H])=C->5([H])C->6([H])=C->71[H])<-C1([H])=C->8([H])C->9([H])=C->%10([H])C%111[H]
AJICON,0,ok,0.0309,31,1,,[Zn+2]12(Cl)(Cl)<-n3c([H])c([H])c([H])c([H])c3N(N->1=C([H])c1n->2c([H])c([H])c([H])c1[H])C([H])([H])[H]
AJUJUM,0,ok,0.0478,50,1,,[Mo+6]12(=O)(=O)<-N(=C([H])c3c(c(OC(C([H])([H])[H])([H])[H])c([H])c([H])c3[H])O1)N=C(C(Oc1c([H])c([H])c([N+]([O-])=O)c([H])c1[H])([H])[H])O2.O(C([H])([H])[H])[H]
AKAJUT,0,ok,0.0537,53,1,,[Re+5]1(Cl)(SC(=Nc2sc3c(n2)c([H])c([H])c([H])c3[H])N(C([H])([H])[H])C([H])([H])[H])(<-S=C(N=c2sc3c(n21)c([H])c([H])c([H])c3[H])N(C([H])([H])[H])C([H])([H])[H])=O
AKERUD,0,ok,0.0828,60,1,,[Re+5]1(Br)(Br)(=O)<-n2c(C([H])([H])[H])c([H])c([H])c3c([H])c([H])c([H])c(N1[H])c23.P(=O)(c1c([H])c([H])c([H])c([H])c1[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H]
AKOSAV,0,ok,0.4727,34,1,,[Mn+]12345(<-[C-]#[O+])(<-[C-]#[O+])(C6([H])C->1([H])=C->2([H])C->3([H])=C->46[H])<-[B-]([H]->5)([H])([H])c1n(C([H])([H])[H])c([H])c([H])[n+]1C([H])([H])[H]
AKURON,1,ok,0.0724,67,1,,[Ag+]12(<-n3c(-c4c([H])c([H])c([H])c([H])c4[H])c([H])c([H])n3C([H])(n3c([H])c([H])c(-c4c([H])c([H])c([H])c([H])c4[H])n->13)n1c([H])c([H])c(-c3c([H])c([H])c([H])c([H])c3[H])n->21)<-O=C(C([H])([H])[H])C([H])([H])[H]
ALAHAX,0,ok,0.0838,81,1,,[Ir+3]12([H])([H])(<-P(C([H])([H])c3n->1c(C(P->2(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])([H])[H])c([H])c([H])c3[H])(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C(=O)C([H])([H])[H]
ALAWEQ,1,ok,0.0796,48,1,,[Ru+4]1(Cl)(=S(=O)(C([H])([H])[H])C([H])([H])[H])(<-S(=O)(C([H])([H])[H])C([H])([H])[H])(<-O(C([H])([H])[H])[H])<-n2c(-c3n->1c([H])c([H])c([H])c3[H])c([H])c([H])c([H])c2[H]
ALERAM,0,ok,0.0778,80,1,,[Zn+2]1(<-n2c([H])c([H])c([H])c3c([H])c([H])c4c([H])c([H])c([H])n->1c4c23)(OC(=O)C(N([H])C(=O)C([H])([H])[H])([H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H])(OC(=O)C(N([H])C(=O)C([H])([H])[H])([H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H])<-O([H])[H]
ALILOX,0,ok,0.0397,36,1,,[Fe+4]123(I)(=C(Sc4c([H])c([H])c([H])c([H])n->14)Sc1c([H])c([H])c([H])c([H])n->21)Sc1n->3c([H])c([H])c([H])c1[H]
ALIQAN,1,ok,0.1152,49,1,,[Ru+6]123(Cl)(<-N(=C([H])c4c(c([H])c([H])c([H])c4[H])S=1(C([H])([H])[H])=O)C([H])([H])C([H])([H])N->2=C([H])c1c(c([H])c([H])c([H])c1[H])S=3(C([H])([H])[H])=O)<-O([H])[H]
ALOJEQ,0,ok,0.0712,42,1,,[V+5]1(OC([H])([H])[H])(=O)OC([H])(C([H])([H])[H])C([H])([H])N(C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])C([H])(C([H])([H])[H])O1
ALUNUR,0,ok,0.1605,45,1,,[Ag+3](n1c([H])c([H])c([H])c2c([O-])c3c(nc([H])c([H])c3[H])c1-2)(<-n1c2c(c([H])c([H])c1[H])C(=O)c1c([H])c([H])c([H])nc1-2)O[N+](=O)[O-]
AMEXIZ,0,ok,0.0471,41,1,,[Au+]12(<-S=C3SC(=C4SC5=C(SC([H])([H])C([H])([H])S5)S4)SC3=S->1)<-n1c([H])c([H])c([H])c([H])c1-c1c([H])c([H])c([H])c([H])c12
AMIJOV,0,ok,0.0337,40,1,,[Co+3]1234(<-N(O[H])=C(C(=N->1C([H])([H])C(O2)=O)C([H])([H])[H])C([H])([H])[H])<-N(=O)C(=C(N3C([H])([H])C(=O)O4)C([H])([H])[H])C([H])([H])[H]
AMOVOP,0,ok,0.0976,49,1,,[Ag+]1(SC2=NS(=O)(=O)c3c2c([H])c([H])c([H])c3[H])<-n2c(-c3n->1c1c(c([H])c3[H])c([H])c([H])c([H])c1[H])c([H])c([H])c1c([H])c([H])c([H])c([H])c21
ANEBIF,0,ok,0.0720,72,1,,[H][Ir+3]12(Br)<-P(C([H])([H])C([H])([H])C([Si]1(C([H])([H])[H])C([H])([H])C([H])([H])C(P->2(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])([H])[H])([H])[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H]
APABAV,0,ok,0.0616,46,1,,C12->[Pd]3(<-C4([H])=C->3([H])C(=O)OC4=O)<-n3c(N1C([H])=C([H])N2c1c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c1C([H])([H])[H])nc([H])c([H])c3[H]
APIFAI,0,ok,0.0517,71,1,,[Pt]1(<-P(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C(P->1(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])([H])[H])<-C(#CC(F)(F)F)C(F)(F)F
APOFIW,0,ok,0.0729,65,1,,[Pd+4]1(Cl)(Cl)N(c2c(C([H])([H])[H])c([H])c([H])c([H])c2C([H])([H])[H])C2=C(C3([H])c4c([H])c([H])c([H])c([H])c4C2([H])c2c3c([H])c([H])c([H])c2[H])N1c1c(C([H])([H])[H])c([H])c([H])c([H])c1C([H])([H])[H]
APUDUL,0,ok,0.0446,53,1,,[Au+3](Cl)=C(N(c1c([H])c([H])c([H])c([H])c1[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])N(c1c([H])c([H])c([H])c([H])c1[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]
APUYOB,0,ok,0.0729,67,1,,Br[Cu+3]=C1N(c2c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c2C([H])([H])[H])C([H])([H])c2c([H])c([H])c([H])c3c2c(c([H])c([H])c3[H])C([H])([H])N1c1c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c1C([H])([H])[H]
AQAVIZ,0,ok,0.0654,66,1,,[Fe+2]12(Br)(<-P(N(c3n->1c(N(P->2(C(C([H])([H])[H])(C([H])([H])[H])[H])C(C([H])([H])[H])(C([H])([H])[H])[H])C([H])([H])[H])c([H])c([H])c3[H])C([H])([H])[H])(C(C([H])([H])[H])(C([H])([H])[H])[H])C(C([H])([H])[H])(C([H])([H])[H])[H])(<-[C-]#[O+])[H]
AQENAN,0,ok,0.0616,68,1,,C(C([H])([H])C([H])([H])[Co+3]12(<-N(C(C([H])([H])[H])=C(C([H])([H])[H])N1O[H])=O)(N(C(C([H])([H])[H])=C(C([H])([H])[H])N->2=O)O[H])<-n1c([H])c([H])c([H])c(N=C(c2c([H])c(OC([H])([H])[H])c([H])c([H])c2O[H])[H])c1[H])#N
AQIVOM,0,ok,0.0533,52,1,,[Au+](<-P(c1c([H])c([H])c([H])c([H])c1[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])c1c2c(I)c([H])c([H])c([H])c2c([H])c([H])c1[H]
AQOMUP,0,ok,0.0721,57,1,,[Hf+4]1234(Cl)(Cl)(N(C->1(=N->2C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])N(C->3(=N->4C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H]
AQUVIR,0,ok,0.0313,39,1,,I[Rh+3]123(I)<-N(C([H])([H])C([H])([H])C(N1C(=C(N->2=O)C([H])([H])[H])C([H])([H])[H])([H])[H])=C(C(=N->3O[H])C([H])([H])[H])C([H])([H])[H]
AREPUI,0,ok,0.0250,36,1,,[Pd+2](<-N(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C(N(C([H])([H])[H])C([H])([H])[H])([H])[H])(C([H])([H])[H])C(F)(F)C(F)(F)F
ARIKUI,0,ok,0.1818,80,1,,[Y+3]1234(<-O5C([H])([H])C([H])([H])C([H])([H])C5([H])[H])(C([Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])([H])[H])(C([Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])([H])[H])C5([Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C->1(C([H])([H])[H])=C->2(C([H])([H])[H])C->3(C([H])([H])[H])=C->45C([H])([H])[H]
AROJEW,0,ok,0.3986,71,1,,[Ti+4]123456789%10(<-N(=C1c1c([H])c([H])c(C(F)(F)F)c([H])c1[H])[B-](c1c(F)c(F)c(F)c(F)c1F)(c1c(F)c(F)c(F)c(F)c1F)c1c(F)c(F)c(F)c(F)c1[F+]2)(<-C1([H])=C->3([H])C->4([H])=C->5([H])C61[H])<-C1([H])=C->7([H])C->8([H])=C->9([H])C%101[H]
AROQII,1,ok,0.0953,74,1,,C([H])([H])([H])c1c([H])c([H])c2c3c4c(c([H])c2[H])c([H])c([H])c(C([H])([H])[H])n4->[Re+](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-n13)<-n1c([H])c([H])c([H])c(C([H])([H])N(c2c([H])c([H])c(O[H])c3c2C(=O)c2c(c([H])c([H])c([H])c2[H])C3=O)[H])c1[H]
ASAMIS,0,ok,0.0741,69,1,,C([H])([H])([H])[Si]1(C([H])([H])[H])c2c([H])c([H])c([H])c([H])c2[Si](Oc2c([H])c([H])c([H])c([H])c2[H])(Oc2c([H])c([H])c([H])c([H])c2[H])[Pt+2]12<-P(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C(P->2(C([H])([H])[H])C([H])([H])[H])([H])[H]
ASATAQ,0,ok,0.1275,80,1,,[Zr+4]12(N=C(c3c([H])c([H])c([H])c([H])c3[H])C3(c4c([H])c([H])c(C([H])([H])[H])c([H])c4[H])[Si](C([H])([H])[H])(C([H])([H])[H])N=C(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C3=C=C1c1c([H])c([H])c(C([H])([H])[H])c([H])c1[H])C1=C(C3=C=C31)C1=C2C2=C=C12
ASIHUG,0,ok,0.1554,81,1,,[Ir+3]123(OC(C([H])([H])[H])=C([H])C(=O->1)C([H])([H])[H])(<-C1N(c4c2c([H])c([H])c([H])c4[H])c2c([H])c([H])c([H])c4c([H])c([H])c([H])c(c24)N1C([H])([H])[H])<-C1N(c2c3c([H])c([H])c([H])c2[H])c2c([H])c([H])c([H])c3c([H])c([H])c([H])c(c23)N1C([H])([H])[H]
ASOXEL,0,ok,0.1069,55,1,,[Ni+2]12(<-n3c([H])c([H])c([H])c4c([H])c([H])c5c([H])c([H])c([H])n->1c5c34)(<-n1c([H])c([H])c([H])c3c([H])c([H])c4c([H])c([H])c([H])n->2c4c13)(<-N#C[N-]C#N)<-N#C[N-]C#N
ATAGIM,0,ok,0.0638,59,1,,[Pd+2]12(<-P(C(C(P->1(C(C([H])([H])[H])([H])[H])C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])(C(C([H])([H])[H])([H])[H])C(C([H])([H])[H])([H])[H])[Si](C([H])([H])[H])(C([H])([H])[H])c1c([H])c([H])c([H])c([H])c1[Si]2([H])[H]
ATEDUZ,0,ok,0.2072,84,1,,[Mo+2]123(<-P(C(C(P->1(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])([H])[H])([H])[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])(n1nc(C(=O)OC([H])([H])[H])c(C(=O)OC([H])([H])[H])n1)(<-[C-]#[O+])(<-[C-]#[O+])C([H])([H])C->2([H])=C->3([H])[H]
ATIFIU,0,ok,0.0439,44,1,,[Zn+2]123(<-O=C(N4C([H])([H])C([H])([H])C([H])([H])C4([H])[H])C(O->1c1c4n->2c([H])c([H])c([H])c4c(Cl)c([H])c1[H])([H])[H])(O[N+]([O-])=O)O[N+](=O)O3
ATODEU,0,ok,0.0724,60,1,,C1([H])=C([H])C([H])=C2C3=C4C(=C([H])C([H])=C([H])N4[Pt+4](Cl)(Cl)N13)C2(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
ATOSUY,1,ok,0.3485,84,1,,[Ru+4]12345(<-P(N([H])c6n->1c([H])c([H])c([H])c6[H])(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])(<-C1(C([H])([H])[H])=C->2(C([H])([H])[H])C->3(C([H])([H])[H])=C->4(C([H])([H])[H])C51C([H])([H])[H])=C=C=C(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H]
ATUROW,-1,ok,0.0354,31,1,,[Ni+2]1(<-S=c2n1c([H])c([H])c([H])n2)(Sc1nc([H])c([H])c([H])n1)n1c(=S)nc([H])c([H])c1[H]
AVAMAL,0,ok,0.2581,47,1,,[Ir+]12345(<-P(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])(<-C(=C(F)F)=C->1=C(F)F)<-C1(C([H])([H])[H])=C->2(C([H])([H])[H])C->3(C([H])([H])[H])=C->4(C([H])([H])[H])C51C([H])([H])[H]
AVEPEW,0,ok,0.0982,77,1,,[W]1234(<-P(c5c(C->1(=O->2)[H])c([H])c([H])c([H])c5[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])(<-P(c1c(C->3(=O->4)[H])c([H])c([H])c([H])c1[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])(<-[C-]#[O+])<-[C-]#[O+]
AVILAU,1,ok,0.0617,63,1,,c123-c4c([H])c([H])c([H])c([H])c4P(C4([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C4([H])[H])(C4([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C4([H])[H])->[Rh+]<-145678(<-c2([H])c->4([H])c->5([H])c->6([H])c->73[H])<-C(=C->8([H])[H])([H])[H]
AVODIZ,0,ok,0.0331,47,1,,Br[Cu+]1<-N(=C2N(C([H])([H])[H])C([H])([H])C([H])([H])N2C([H])([H])[H])C([H])([H])C(N->1(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])([H])[H]
AVUJAC,0,ok,0.0841,61,1,,[Ni+2]123<-N(=C([H])C([H])=C(c4c([H])c([H])c(OC([H])([H])[H])c([H])c4[H])S1)C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])N->2=C([H])C([H])=C(c1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H])S3
AWICOA,0,ok,0.1532,71,1,,[Ru+2]12(Br)(Br)([Br+]c3c(P->1(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])c([H])c([H])c([H])c3[H])[Br+]c1c(P->2(c2c([H])c([H])c([H])c([H])c2[H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c([H])c([H])c1[H]
AWOYOA,0,ok,0.4195,39,1,,[Cr+2]12345(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-C67=C->1([H])C->2([H])=C->3([H])C41C56C(=C([H])C([H])=C1[H])c1c([H])c([H])c([H])c2c([H])c([H])c([H])c7c12
AXEBAG,0,ok,0.0391,44,1,,[Mo+6]12(=O)(=O)<-N(=C([H])c3c(c(OC([H])([H])[H])c([H])c([H])c3[H])O1)c1c(c([H])c([H])c(C([H])([H])[H])c1[H])O2.O([H])C([H])([H])C([H])([H])[H]
