IDs,charge,status,ilp_seconds,n_atoms,rdkit_parse_ok,error,smiles_ilp
AGACAO,0,ok,0.0511,43,1,,[Mo+4]12(=O)(<-O=C(c3c([H])c([H])nc([H])c3[H])N=N->1C(=C([H])C(=O->2)c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])[H])=O.O(C([H])([H])[H])[H]
AGAZAM,0,ok,0.0500,52,1,,Cl[Ti+2]1234567(Oc8c(C([H])([H])[H])c([H])c([H])c([H])c8C([H])([H])[H])<-C8(C([H])([H])[H])=C->1(C([H])([H])[H])C->2(C([H])([H])[H])=C->31C->4(C([H])([H])[H])=C->5(C([H])([H])[H])C->6(C([H])([H])[H])=C->781
AGEXAL,0,ok,0.0570,67,1,,[Re+]12(<-P(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])(<-P(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])(<-P(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])(<-[B-]3([H]->1)([H]->2)C1([H])C([H])([H])C([H])([H])C([H])([H])C3([H])C([H])([H])C([H])([H])C1([H])[H])<-[C-]#[O+]
AGIWAR,1,ok,0.0938,73,1,,c12(C([H])(C([H])([H])[H])C([H])([H])[H])->[Ru+4]3456(<-c1([H])c->3([H])c->4(C([H])([H])[H])c->5([H])c->62[H])(Cl)(<-P(C([H])([H])C([H])=C([H])[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])=P(OC([H])([H])[H])(OC([H])([H])[H])OC([H])([H])[H]
AGUJOC,1,ok,0.0447,50,1,,[Zn+2]123(Cl)<-N(=C([H])c4c(c(C([H])([H])[H])[n+]([H])c([H])c4C([H])([H])O[H])O1)C([H])([H])C([H])([H])N->2=C([H])c1c(C([H])([H])O[H])c([H])[n+]([H])c(C([H])([H])[H])c1O3
AHABER,0,ok,0.0441,51,1,,[Ni+2]1(Br)(Br)<-N([H])(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C(N2C->1N(c1c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c1C([H])([H])[H])C([H])=C2[H])([H])[H]
AHETIS,1,ok,0.0400,34,1,,[Mo+6]12(=O)(=O)<-N(=C([H])c3c([H])c([H])c([H])c([H])c3O1)N=C(c1c([H])c([H])[n+]([H])c([H])c1[H])O2.O([H])[H]
AHOLOA,0,ok,0.1885,34,1,,[Ir+3]1234(<-C5(C([H])([H])[H])=C->1(C([H])([H])[H])C2(C([H])([H])[H])C->3(C([H])([H])[H])=C->45C([H])([H])[H])(<-[C-]#[O+])=C(F)C(F)(F)F
AJAMAA,0,ok,0.0899,84,1,,[Ti+2]1234567(Cl)(N=c8n(-c9c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c([H])c9C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])n8-c8c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c([H])c8C([H])(C([H])([H])[H])C([H])([H])[H])<-C8([H])=C->1([H])C->2([H])=C->3([H])C->4([H])=C->5([H])C->6([H])=C->78[H]
AJEPIP,0,ok,0.1200,62,1,,[Fe+2]123(<-O=C(O1)C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])(OC(=O)C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])<-n1c([H])c([H])c([H])c([H])c1-c1n->2c(-c2n->3c([H])c([H])c([H])c2[H])c([H])c([H])c1[H]
AJIPEO,0,ok,0.0319,43,1,,[Cd+2]12([Se]C#N)([Se]C#N)(<-N([H])([H])C([H])([H])C(N->1(C([H])([H])[H])C([H])([H])[H])([H])[H])<-N([H])([H])C([H])([H])C(N->2(C([H])([H])[H])C([H])([H])[H])([H])[H]
AJUWAF,0,ok,0.0573,38,1,,[Pt+4]12(OC(C([H])([H])[H])=C(C(=O->1)C([H])([H])[H])[H])=C1SC(C([H])([H])[H])=C(C([H])([H])[H])N1c1c2c([H])c(Br)c([H])c1[H]
AKEMUY,0,ok,0.0537,53,1,,[Se-]C#N->[Fe+2]12(<-n3c([H])c([H])c([H])c([H])c3C(=N->1C(C([H])([H])[H])(C([H])([H])[H])[H])[H])(<-n1c([H])c([H])c([H])c([H])c1C(=N->2C(C([H])([H])[H])(C([H])([H])[H])[H])[H])<-N#C[Se-]
AKOBEI,0,ok,0.0580,57,1,,[Ir+3](Cl)(<-[C-]#[O+])(<-[C-]#[O+])=C(N(C([H])([H])[H])c1c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c1C([H])([H])[H])N(C([H])([H])[H])c1c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c1C([H])([H])[H]
AKOWIH,0,ok,0.0714,61,1,,[Ni+2](<-N#C[S-])(<-C1N(C([H])([H])C([H])([H])C([H])([H])[H])c2c(c([H])c([H])c([H])c2[H])N1C([H])([H])[H])(<-N#C[S-])<-C1N(C([H])([H])C([H])([H])C([H])([H])[H])c2c(c([H])c([H])c([H])c2[H])N1C([H])([H])[H]
ALADIC,0,ok,0.1337,50,1,,[C-](#[O+])->[Re+3]1(<-[C-]#[O+])(<-[C-]#[O+])(<-n2c([H])c([H])n(C([H])([H])[H])c2[H])N2C(=N[H])c3c([H])c([H])c([H])c([H])c3C2=Nc2c3c([H])c([H])c([H])c([H])c3c([N-][H])n21
ALAVOY,0,ok,0.0963,66,1,,[Ni+4]1(Br)(Br)N(c2c(C([H])([H])[H])c([H])c([H])c([H])c2C([H])([H])[H])P(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c([H])c([H])c2[H])=C2N1C([Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])=C([H])C([H])=C2[H]
ALEGIH,0,ok,0.1064,78,1,,[Ru+4]12(Cl)(Cl)(<-n3c(c([H])c([H])c([H])c3C([H])([H])C(c3c([H])c([H])c([H])c([H])c3[H])(c3c([H])c([H])c([H])c([H])c3[H])O1)C([H])([H])C(c1c([H])c([H])c([H])c([H])c1[H])(c1c([H])c([H])c([H])c([H])c1[H])O2)<-O=C([H])N(C([H])([H])[H])C([H])([H])[H]
ALEZAT,0,ok,0.2413,63,1,,[Ru+2]12345(<-P(C([H])([H])C(n6c1nc(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c6[H])([H])[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])(<-N([H])([H])[H])<-C1([H])=C->2([H])C->3([H])=C->4([H])C51[H]
ALIPOB,0,ok,0.0377,37,1,,[Hg+2]12(Cl)<-n3c(C(c4c1c(C(c1n->2c([H])c([H])c([H])c1[H])([H])[H])c([H])c([H])c4[H])([H])[H])c([H])c([H])c([H])c3[H]
ALOBEI,1,ok,0.1076,80,1,,[Cu+]12<-C3N(C(C(N(C([H])([H])C(n4[c-]->1[n+](C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c4[H])([H])[H])C([H])([H])C([n+]1[c-]->2n(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c1[H])([H])[H])([H])[H])([H])[H])C([H])=C([H])N3C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]
ALOXAB,1,ok,0.0826,45,1,,[Pt+4]12(<-S(c3c(N1[H])c([H])c([H])c([H])c3[H])C([H])([H])[H])N1C([H])=C([H])C([H])=C([H])C1=C([H])N2c1c([H])c([H])c(C([H])([H])[H])c([H])c1[H]
AMAXUJ,1,ok,0.0871,48,1,,[Pt+2]1(<-n2c([H])c([H])c([H])c([H])c2-c2n->1c([H])c([H])c([H])c2[H])(<-n1c([H])c([H])c(N=Nc2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H])C([H])([H])[H]
AMIGIN,0,ok,0.1790,44,1,,[Rh+]12345(<-S=C(C(=S->1)C(=O)OC([H])([H])[H])C(=O)OC([H])([H])[H])C1(C([H])([H])[H])C->2(C([H])([H])[H])=C->3(C([H])([H])[H])C->4(C([H])([H])[H])=C->51C([H])([H])[H]
AMIRAR,1,ok,0.0865,83,1,,[Cu+3]123([B-](n4nc(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c(C([H])([H])[H])c4=S->1)(n1nc(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c(C([H])([H])[H])c1=S->2)n1nc(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c(C([H])([H])[H])c1=S->3)<-N#CC([H])([H])[H]
ANASUE,0,ok,0.0890,63,1,,[Re+](<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+].[B-]([H])(n1c(=S)n(C([H])([H])[H])c2c1c([H])c([H])c([H])c2[H])(n1c(=S)n(C([H])([H])[H])c2c1c([H])c([H])c([H])c2[H])n1c(=S)n(C([H])([H])[H])c2c1c([H])c([H])c([H])c2[H]
ANPYNI,0,ok,0.0347,37,1,,c1([H])c([H])c([H])c([H])c([H])n1->[Ni+2](O[N+](=O)[O-])(<-n1c([H])c([H])c([H])c([H])c1[H])O[N+](=O)[O-].[H]O[H].O([H])[H]
APECOP,0,ok,0.0668,82,1,,[Ir+3]12(c3c(OP->1(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c([H])c3OP->2(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])(<-P([H])([H])c1c([H])c([H])c([H])c([H])c1[H])([H])[H]
APITUP,0,ok,0.0562,51,1,,[Ni+2]123<-O=C(C(C(=O)OC([H])([H])C([H])([H])[H])=C(N1c1c([H])c([H])c([H])c([H])c1N2C(=C(C(=O)OC([H])([H])C([H])([H])[H])C(=O->3)C(F)(F)F)[H])[H])C(F)(F)F
APUCEV,0,ok,0.0481,60,1,,[Fe+2]12([H])(<-P(C([H])(C([H])([H])[H])C([H])([H])[H])(C([H])(C([H])([H])[H])C([H])([H])[H])N([H])c3c1c(OP->2(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c3[H])(<-[C-]#[O+])<-[C-]#[O+]
APUPUW,0,ok,0.0684,55,1,,[W+4]12(#COC([H])([H])[H])(<-[C-]#[O+])(<-[C-]#[O+])<-n3n([B-](n4n->1c(C([H])([H])[H])c([H])c4C([H])([H])[H])(n1n->2c(C([H])([H])[H])c([H])c1C([H])([H])[H])[H])c(C([H])([H])[H])c([H])c3C([H])([H])[H]
AQAPEO,0,ok,0.0373,33,1,,[Ni+2]12(OC(=O)c3n->1nc(O[H])c([H])c3[H])OC(=O)c1n->2nc(O[H])c([H])c1[H].O([H])[H].O([H])[H]
AQEFAD,1,ok,0.0880,75,1,,[Cu+]12(<-n3c(C(N=C([H])c4c([H])c([H])c([H])c([H])c4O[H])([H])c4n->1c([H])c([H])c([H])c4[H])c([H])c([H])c([H])c3[H])<-n1c(C(N=C([H])c3c([H])c([H])c([H])c([H])c3O[H])([H])c3n->2c([H])c([H])c([H])c3[H])c([H])c([H])c([H])c1[H]
AQICAF,0,ok,0.1145,57,1,,[Fe+2]123(<-[C-]#[O+])(<-[C-]#[O+])(<-C45=C->1(C21C34C2([H])C([H])([H])C3([H])C([H])([H])C1([H])C([H])([H])C([H])(C2([H])[H])C3([H])[H])C1([H])C([H])([H])C2([H])C([H])([H])C5([H])C([H])([H])C([H])(C1([H])[H])C2([H])[H])<-[C-]#[O+]
AQOKOG,0,ok,0.0579,50,1,,[Cd+2]123(<-n4c(-c5nc([H])c([H])c([H])c5[H])c([H])c(-c5c([H])c([H])nc([H])c5[H])c([H])c4-c4n->1c([H])c([H])c([H])c4[H])(<-O([H])[H])(O[N+](=O)O2)O[N+](=O)O3
AQUGUP,1,ok,0.3465,80,1,,[Os+4]12345(<-P(C([H])([H])C(P->1(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])([H])[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])(C1(C([H])([H])[H])C->2(C([H])([H])[H])=C->3(C([H])([H])[H])C->4(C([H])([H])[H])=C->51C([H])([H])[H])([H])[H]
ARAXAT,1,ok,0.0616,71,1,,[Ag+]1234<-N56C([H])([H])C([H])([H])C([H])([H])N->1=C([H])c1n->2c(c([H])c([H])c1[H])C([H])=N->3C([H])([H])C([H])([H])C([H])([H])N1C([H])(c2n->4c(c([H])c([H])c2[H])C5([H])N([H])C([H])([H])C([H])([H])C6([H])[H])N([H])C([H])([H])C([H])([H])C1([H])[H]
AREQOD,0,ok,0.0275,41,1,,[Pt+4](I)(C(F)([H])C(F)(F)F)(C([H])([H])[H])C([H])([H])[H].N(C([H])([H])C(N(C([H])([H])[H])C([H])([H])[H])([H])[H])(C([H])([H])[H])C([H])([H])[H]
AROFEU,0,ok,0.0941,63,1,,c12[Ru+2]34(<-C5N(C(c1c(C([H])([H])[H])c([H])c(C([H])([H])[H])c2C1=N->3C([H])(C(C([H])([H])[H])([H])C([H])([H])[H])C([H])([H])O1)([H])[H])C([H])=C([H])N5C(C([H])([H])[H])([H])C([H])([H])[H])(<-[C-]#[O+])OC(C([H])([H])[H])=O->4
AROMAW,0,ok,0.0247,31,1,,[Ni+2]123<-N(=C(C([H])([H])[H])C(=O)O1)N([H])C(=O)N([H])N->2=C(C([H])([H])[H])C(=O)O3.O([H])[H].O([H])[H]
ASAFIK,1,ok,0.1324,77,1,,[Pt+2]1(<-[Se](C([H])([H])[H])C([H])([H])C(P->1(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])([H])[H])(Cl)<-P(C([H])([H])C([Se]c1c([H])c([H])c([H])c([H])c1[H])([H])[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H]
ASAPIT,1,ok,0.0485,51,1,,[Cu+]1234<-N(C(C(c5n->1c([H])c([H])c([H])c5[H])([H])[H])([H])[H])(C(C(c1n->2c([H])c([H])c([H])c1[H])([H])[H])([H])[H])C(C(c->31c->4([H])c([H])c(Cl)c([H])c1[H])([H])[H])([H])[H]
ASEXOL,0,ok,0.0413,49,1,,[Pt+2](I)(C(C(OC(C([H])([H])[H])([H])[H])=O)([H])[H])(<-N(C(c1c([H])c([H])c([H])c([H])c1[H])([H])[H])([H])[H])<-N(C(c1c([H])c([H])c([H])c([H])c1[H])([H])[H])([H])[H]
ASOGIZ,1,ok,0.2139,70,1,,[Os+2]12345(<-P(C([H])(C([H])([H])[H])C([H])([H])[H])(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])(<-N#CC([H])([H])[H])(<-C([H])([H])=C->1=C([Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])<-C1([H])=C->2([H])C->3([H])=C->4([H])C51[H]
ASUSEM,0,ok,0.2345,76,1,,[W]12345(<-[Si+]([H]->1)([H])C([Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])([Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])(<-[C-]#[O+])(<-[C-]#[O+])<-C1(C([H])([H])[H])=C->2(C([H])([H])[H])C->3(C([H])([H])[H])=C->4(C([H])([H])[H])C51C([H])([H])C([H])([H])[H]
ATECAE,0,ok,0.0404,37,1,,[Hg+2]1c2c([H])c([H])c([H])c([H])c2C([H])([H])N([H])C([H])([H])C([H])([H])N([H])C([H])([H])c2c1c([H])c([H])c([H])c2[H]
ATEWUT,0,ok,0.3654,85,1,,[Zn+2]123<-N4=C5C([H])=C6C(C([H])([H])C([H])([H])[H])=C(C([H])([H])[H])C(=N->16)C([H])=c1c(C([H])([H])[H])c(C([H])([H])[H])c(n12)=C(c1c([H])c([H])c(N(C([H])([H])[H])C([H])([H])[H])c([H])c1[H])c1c(C([H])([H])[H])c(C([H])([H])[H])c(n13)C([H])=C4C(C([H])([H])[H])=C5C([H])([H])C([H])([H])[H]
ATIVUV,1,ok,0.0436,39,1,,[Ir+3]12([H])(<-P(C(c3c1c(C(P->2(C(F)(F)F)C(F)(F)F)([H])[H])c([H])c([H])c3[H])([H])[H])(C(F)(F)F)C(F)(F)F)(<-[C-]#[O+])<-[C-]#[O+]
ATOPII,1,ok,0.0316,23,1,,[Au+3]12(Cl)<-n3c([H])c([H])c([H])c([H])c3C(N([H])[H])=N->1N=C(S2)N([H])[H]
ATUPOU,-1,ok,0.0340,37,1,,[Co+3]12(<-N(=O)C(C([H])([H])[H])=C(N1O[H])C([H])([H])[H])(=N[N+]#N)(<-N(=O)C(C([H])([H])[H])=C(N2O[H])C([H])([H])[H])=N[N+]#N
ATUWUI,0,ok,0.4360,61,1,,C12(C([H])([H])[H])->[Ti+4]3456789(C1(C([H])([H])[H])C->3(C([H])([H])[H])=C->4(C([H])([H])[H])C->5=2C([H])([H])[H])(C1(C([H])([H])[H])C->6(C([H])([H])[H])=C->7(C([H])([H])[H])C->8(C([H])([H])[H])=C->91C([H])([H])[H])(OS(C(F)(F)F)(=O)=O)O[H]
AVAZEC,0,ok,0.5175,81,1,,[Ti+4]123456789(<-C%10([H])=C->1([H])C2([H])C->3([H])=C->4%10[H])(<-C1([H])=C->5([H])C->6([H])=C->7([H])C81[H])OC(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])=C([H])C([H])(c1c([H])c([H])c([H])c([H])c1[H])C([H])(c1c([H])c([H])c([H])c([H])c1[H])C([H])=C(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])O9
AVIJIZ,0,ok,0.0562,47,1,,[Ag+]1(<-n2c([H])c([H])c(-c3c([H])c([H])c([H])c([H])c3[H])c3c([H])c([H])c4c(-c5c([H])c([H])c([H])c([H])c5[H])c([H])c([H])n->1c4c23)C(F)(F)F
AVOCOE,0,ok,0.0336,49,1,,[Cu+]1(Cl)<-N(=C(N(C([H])([H])[H])C([H])([H])[H])N(C([H])([H])[H])C([H])([H])[H])C([H])([H])C(N->1(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])([H])[H]
AVOVUC,0,ok,0.0492,38,1,,[Mo+2]12(<-O=P(C([H])([H])C([H])([H])C([H])([H])[H])(C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H])(=O)(<-O=O->1)<-O=O->2
AWENAR,1,ok,0.1044,72,1,,[Ru+2]123(<-n4c(N=N->1c1c([H])c([H])c(C([H])([H])[H])c([H])c1[H])n(C([H])([H])[H])c([H])c4[H])(<-n1c(N=N->2c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])n(C([H])([H])[H])c([H])c1[H])<-n1c([H])c([H])c([H])c2c1c(O3)c([H])c([H])c2[H]
AWOFIB,0,ok,0.0359,34,1,,[Zn+2]1(Cl)(Cl)<-n2n(C([H])([H])c3nc(C(n4n->1c([H])c([H])c4[H])([H])[H])c([H])c([H])c3[H])c([H])c([H])c2[H]
AXAZII,0,ok,0.0371,37,1,,[Mo+6]12(=O)(=O)<-N(=C([H])c3c(c([H])c([H])c([H])c3[H])O1)c1c(c([H])c([H])c(C([H])([H])[H])c1[H])O2.O([H])C([H])([H])[H]
AXEVII,0,ok,0.7238,69,1,,[Zr+4]123456789%10(<-P(C1=C([Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c1c([H])c([H])c([H])c([H])c12)(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])(<-C1([H])=C->3([H])C->4([H])=C->5([H])C61[H])<-C1([H])=C->7([H])C->8([H])=C->9([H])C%101[H]
