IDs,charge,status,ilp_seconds,n_atoms,rdkit_parse_ok,error,smiles_ilp
ADEYIR,0,ok,0.0948,70,1,,[Ta+5]1234(Cl)(Cl)(Cl)(N=P(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])<-C5(C([H])([H])[H])=C->1(C([H])([H])[H])C2(C([H])([H])[H])C->3(C([H])([H])[H])=C->45C([H])([H])[H]
ADISEO,0,ok,0.0656,55,1,,c1([H])c([H])c([H])c([H])c2N(N3=C(C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[Ir+3]<-34(<-C3([H])=C->4([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])(<-n12)(Cl)[H])[H]
ADOFAD,0,ok,0.1041,59,1,,c1([H])c([H])c2c3c([H])c([H])c([H])c([H])c3n([H])c2c2C(N3C([H])([H])C([H])([H])c4c5c([H])c([H])c([H])c([H])c5n([H])c4[Pd+2]3(<-[C-]#[N+]C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])<-n12)=O
ADUQEV,0,ok,0.1172,69,1,,[Ag+]12(<-S(C(c3c([H])c([H])c([H])c([H])c3[H])([H])[H])C([H])([H])C(OC([H])([H])C(OC([H])([H])C(S->1C([H])([H])c1c([H])c([H])c([H])c([H])c1[H])([H])[H])([H])[H])([H])[H])Oc1c(c([H])c([N+](=O)[O-])c([H])c1[N+]([O-])=O)[N+](=O)O2
AFAMEB,0,ok,0.0937,52,1,,[Pd+2](Cl)(Cl)(<-[c-]1[n+](C(c2c([H])c([H])c(F)c([H])c2[H])([H])[H])c2n(c([H])c([H])c([H])c2[H])c1-c1c([H])c([H])c([H])c([H])c1[H])<-n1c([H])c([H])c([H])c([H])c1[H]
AFEDUL,0,ok,0.0666,49,1,,[Ru+6]12(Cl)(=S(=O)(C([H])([H])[H])C([H])([H])[H])(=S(=O)(C([H])([H])[H])C([H])([H])[H])Oc3c(C(=N->1c1c(N->2([H])[H])c([H])c([H])c([H])c1[H])[H])c([H])c(Br)c([H])c3[H]
AFIMEK,0,ok,0.0822,24,1,,c1([H])c([H])c([H])c([H])c2-c3n(->[Pt+2](Cl)(<-n12)O[H])c(C(O[H])=O)c([H])s3
AFOYAV,0,ok,0.0613,49,1,,[Cr+2](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])=C(c1c([H])c([H])c([H])c([H])c1[H])N=C(C([H])=C([H])c1c([H])c([H])c([H])c([H])c1[H])N(C([H])([H])[H])C([H])([H])[H]
AFOZUQ,0,ok,0.0680,81,1,,[Pd+2](Cl)(C(C([H])([H])C([H])([H])[H])=O)<-P(C(c1c(C(P(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])([H])[H])c([H])c([H])c([H])c1[H])([H])[H])(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]
AFUXEF,0,ok,0.4939,33,1,,[Ti+4]123456789(<-C%10([H])=C->1([H])C2([H])C->3([H])=C->4%10[H])(<-C1([H])=C->5([H])C->6([H])=C->7([H])C81[H])Sc1n(C([H])([H])[H])c(=S)sc1S9
AGALUQ,0,ok,0.0764,79,1,,c1(N=C([H])c2c([H])c([H])c([H])c([H])n2->[Zn+2](<-n2c(C([H])=Nc3c([H])c([H])c(C#Cc4c([H])c([H])c([H])c([H])c4[H])c([H])c3[H])c([H])c([H])c([H])c2[H])(<-N#C[S-])<-N#C[S-])c([H])c([H])c(C#Cc2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H]
AGETOW,1,ok,0.0441,55,1,,C1(C([H])([H])O(->[Zn+2]23(<-N1([H])[H])(<-N(C(C([H])([H])O->2[H])(C([H])([H])O[H])C([H])([H])O->3[H])([H])[H])N1C(=O)c2c([H])c([H])c([H])c([H])c2S1(=O)=O)[H])(C([H])([H])O[H])C([H])([H])O[H]
AGIKIK,0,ok,0.1043,73,1,,[Ta+5]1234(=Nc5c(C(C([H])([H])[H])(C([H])([H])[H])[H])c([H])c([H])c([H])c5C(C([H])([H])[H])(C([H])([H])[H])[H])(C(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])([H])[H])(<-C5(C([H])([H])[H])=C->1(C([H])([H])[H])C2(C([H])([H])[H])C->3(C([H])([H])[H])=C->45C([H])([H])[H])[H]
AGOQIX,0,ok,0.0960,44,1,,[Ru+4]1(Cl)(Cl)(<-S(=O)(C([H])([H])[H])C([H])([H])[H])(=S(=O)(C([H])([H])[H])C([H])([H])[H])<-O=C(N(N->1=C([H])c1c([H])c([H])c([H])c([H])c1[H])[H])N([H])[H]
AGUPOJ,0,ok,0.0626,61,1,,[Zn+2]123(<-N(=C(c4c([H])c([H])c([H])c(OC([H])([H])[H])c4O1)[H])C(C(O[H])([H])[H])(C(O[H])([H])[H])[H])<-N(=C(c1c([H])c([H])c([H])c(OC([H])([H])[H])c1O2)[H])C(C(O->3[H])([H])[H])(C(O[H])([H])[H])[H]
AHASAF,0,ok,0.0517,55,1,,[Au+](SC(=S)N(C([H])([H])C([H])=C([H])[H])C([H])([H])C([H])=C([H])[H])<-P(c1c([H])c([H])c([H])c([H])c1[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H]
AHEVIU,0,ok,0.0487,42,1,,C1([H])=N2->[Mo+6](=O)(=O)(OC(c3c([H])c([H])nc([H])c3[H])=N2)Oc2c1c1c(c([H])c2[H])c([H])c([H])c([H])c1[H].C([H])([H])([H])O[H]
AHUNIA,0,ok,0.0633,40,1,,[Pt+2]1(<-n2c([H])c([H])c([H])c3c([H])c([H])n(C(n4c([H])c([H])c5c([H])c([H])c([H])n->1c45)([H])[H])c23)(C([H])([H])[H])C([H])([H])[H]
AJEDOJ,0,ok,0.0606,54,1,,[Pt+2]12(<-P(c3c(C1(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c([H])c3[H])(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])<-O=C(O2)C([H])([H])[H]
AJIFOO,0,ok,0.1588,83,1,,c12P(c3c([H])c([H])c([H])c([H])c3[H])(c3c([H])c([H])c([H])c([H])c3[H])->[Pt+2]34<-P(c5c(C(N3c3c(c([H])c([H])c([H])c3[H])N4C(c1c([H])c([H])c([H])c2[H])=O)=O)c([H])c([H])c([H])c5[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H]
AJUTOQ,0,ok,0.2868,85,1,,[Ru+4]1234([H])([Si](Cl)(Cl)C([H])([H])[H])(Cl)(<-C5([H])=C->1([H])C2([H])C->3([H])=C->45[H])<-C1N(c2c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c([H])c2C([H])(C([H])([H])[H])C([H])([H])[H])C([H])=C([H])N1c1c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c([H])c1C([H])(C([H])([H])[H])C([H])([H])[H]
AKAPAF,0,ok,0.0828,67,1,,c1(N2C(C([H])([H])[H])=C([H])C(C([H])([H])[H])=N3C([H])([H])C([H])([H])c4c([H])c([H])c([H])c([H])n4->[Zn+2]<-32C([H])([H])C([H])([H])[H])c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c([H])c1C([H])(C([H])([H])[H])C([H])([H])[H]
AKIKAH,0,ok,0.1424,85,1,,[Ir+3]123([H])(Cl)[Si](c4c(C(S->1C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])([H])[H])c([H])c([H])c([H])c4[H])(c1c(C(S->2C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])([H])[H])c([H])c([H])c([H])c1[H])c1c(C(S->3C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])([H])[H])c([H])c([H])c([H])c1[H]
AKOSEZ,0,ok,0.0264,30,1,,[Cr](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[H][B-]([H])([H])c1n(C([H])([H])[H])c([H])c([H])[n+]1C([H])([H])[H]
AKUTIL,0,ok,0.1558,54,1,,[Ir+]1234(<-C5(C([H])([H])[H])=C->1(C([H])([H])[H])C2(C([H])([H])[H])C->3(C([H])([H])[H])=C->45C([H])([H])[H])(<-[C-]#[O+])<-C(#CC#Cc1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H]
ALAJED,0,ok,0.4746,75,1,,[Ru+2]1234(B5Oc6c([H])c([H])c([H])c([H])c6O5)(<-C5(O[H])=C->1(c1c([H])c([H])c([H])c([H])c1[H])C->2(c1c([H])c([H])c(C([H])([H])[H])c([H])c1[H])=C->3(c1c([H])c([H])c(C([H])([H])[H])c([H])c1[H])C45c1c([H])c([H])c([H])c([H])c1[H])(<-[C-]#[O+])<-[C-]#[O+]
ALAXUG,0,ok,0.0824,52,1,,[W+2]12(<-S=c3n([B-](n4c(=S->1)n(C([H])([H])[H])c([H])c4[H])(n1c(=S->2)n(C([H])([H])[H])c([H])c1[H])[H])c([H])c([H])n3C([H])([H])[H])(Cc1sc([H])c([H])c1[H])(<-[C-]#[O+])<-[C-]#[O+]
ALESEQ,0,ok,0.0890,61,1,,[Ni+2]12(<-S=P(N=C(S1)N([H])[H])(OC([H])(C([H])([H])[H])C([H])([H])[H])OC([H])(C([H])([H])[H])C([H])([H])[H])<-S=P(N=C(S2)N([H])[H])(OC([H])(C([H])([H])[H])C([H])([H])[H])OC([H])(C([H])([H])[H])C([H])([H])[H]
ALIMUF,0,ok,0.0405,43,1,,[Zn+2](<-N#C[S-])(<-N#C[S-])(O[n+]1c(C([H])([H])[H])c([H])c([H])c([H])c1C([H])([H])[H])O[n+]1c(C([H])([H])[H])c([H])c([H])c([H])c1C([H])([H])[H]
ALIQAP,0,ok,0.0632,43,1,,[Mn+]12(<-P(N(c3n->1c(N(C2=O)[H])c([H])c([H])c3[H])[H])(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+]
ALOKES,1,ok,0.0510,52,1,,[Zn+2]12(<-O=C(OC([H])([H])C([H])([H])[H])C(N=N->1c1c([H])c([H])c([H])c3c([H])c([H])c([H])n->2c13)=C1N([H])C([H])=C([H])C([H])=C1[H])(<-O([H])[H])OS(=O)(=O)C(F)(F)F
AMAGIF,0,ok,0.0995,84,1,,[Ru+2]1234(<-S5C([H])([H])C([H])([H])N->1(C([H])([H])C([H])([H])N->2(C([H])([H])C5([H])[H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])S3)C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])S4(=O)=O)<-P(c1c([H])c([H])c([H])c([H])c1[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H]
AMGXCO,0,ok,0.0312,38,1,,[Co+]12(C([H])([H])[H])(<-N(C(C([H])([H])[H])=C(N->1=O)C([H])([H])[H])=O)(<-N(=C(C([H])([H])[H])C(=N->2O[H])C([H])([H])[H])O[H])<-O([H])[H]
AMINOA,1,ok,0.1471,82,1,,[C-](#[O+])->[Fe+4]12345(=C(N(C(C(C([H])([H])P->1(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])([H])[H])([H])[H])[H])[Si](c1c([H])c([H])c([H])c([H])c1[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])<-C1([H])=C->2([H])C3([H])C->4([H])=C->51[H]
AMOXNB,-1,ok,0.0213,20,1,,[Nb+5]12(=O)(OC(=O)C(=O)O1)OC(=O)C(=O)O2.O([H])[H].O([H])[H]
ANECIG,0,ok,0.0711,78,1,,[H][Ir+3]12(<-P(C([H])([H])C([H])([H])C([Si]1(C([H])([H])[H])C([H])([H])C([H])([H])C(P->2(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])([H])[H])([H])[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])OC(=O)C([H])([H])[H]
APABID,0,ok,0.8946,55,1,,[Y+3]123456789%10%11%12(<-O=C(c%13c([H])c([H])c([H])c([H])c%13[H])c%13c([H])c([H])c([H])c([H])c%13[H])(<-C%13([H])=C->1([H])C->2([H])=C->3([H])C4%13[H])(<-C1([H])=C->5([H])C6([H])C->7([H])=C->81[H])<-C1([H])=C->9([H])C->%10([H])=C->%11([H])C%121[H]
APIKER,0,ok,0.0660,68,1,,[C-](#[N+]c1c(C([H])([H])[H])c([H])c([H])c([H])c1C([H])([H])[H])->[Pt+4](=C(N([H])N=C(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])N(c1c(C([H])([H])[H])c([H])c([H])c([H])c1C([H])([H])[H])[H])(Cl)Cl
APOSUT,0,ok,0.3767,83,1,,[Ru+2]12345(<-P(C(C(P->1(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])([H])[H])([H])[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])(<-n1nn(C(=C(C(=O)OC([H])([H])[H])[H])[H])c(C([O-])=O)c1[H])<-C1([H])=C->2([H])C->3([H])=C->4([H])C51[H]
APUFAT,0,ok,0.0814,77,1,,[Au+3](Cl)=C(N(c1c([H])c([H])c([H])c([H])c1[H])C12C([H])([H])C3([H])C([H])([H])C([H])(C1([H])[H])C([H])([H])C([H])(C2([H])[H])C3([H])[H])N(c1c([H])c([H])c([H])c([H])c1[H])C12C([H])([H])C3([H])C([H])([H])C([H])(C1([H])[H])C([H])([H])C([H])(C2([H])[H])C3([H])[H]
APYBMO,0,ok,0.0642,44,1,,[B-]12([H]->[Mo+2]34(<-[C-]#[O+])(<-[C-]#[O+])(<-C(=C->3(C4([H])[H])[H])([H])[H])(<-n3c(C([H])([H])[H])c([H])c(C([H])([H])[H])n31)<-n1c(C([H])([H])[H])c([H])c(C([H])([H])[H])n12)[H]
AQAWOE,0,ok,0.0650,31,1,,[Pt+4]1(Cl)(Cl)n2c(C([H])([H])[H])c([H])c([H])c3c(=O)c(=O)c4c([H])c([H])c(C([H])([H])[H])n1c-4c2-3
AQENIV,0,ok,0.0618,64,1,,[Co+3]12(N(O[H])C(=C(N->1=O)C([H])([H])[H])C([H])([H])[H])(<-N(=O)C(=C(N2O[H])C([H])([H])[H])C([H])([H])[H])(<-n1c([H])c([H])c([H])c(N=C(c2c([H])c(Cl)c([H])c([H])c2O[H])[H])c1[H])C([H])([H])C([H])([H])C#N
AQIWAZ,1,ok,0.0861,49,1,,[Ru+2]12(<-n3c(N4C->1N(C([H])([H])c1c([H])c([H])c([H])c([H])c1[H])C([H])=C4[H])c([H])c([H])c1c3[n+](O2)c(C([H])([H])[H])c([H])c1C([H])([H])[H])(Br)(<-[C-]#[O+])<-[C-]#[O+]
AQOWUY,1,ok,0.0775,48,1,,[Rh+3]123(=C(C([H])=C([H])c4c([H])c([H])c(OC([H])([H])[H])c([H])c4[H])OC([H])([H])[H])(<-[C-]#[O+])<-C4([H])=C->1([H])C([H])([H])C([H])([H])C->2([H])=C->3([H])C([H])([H])C4([H])[H]
ARAFAC,0,ok,0.0494,47,1,,[V+5]12(<-N(=C([H])c3c(c([H])c([H])c([H])c3[H])O1)N=C(c1c(Br)c([H])c([H])c([H])c1[H])O2)(Oc1c([H])c([H])c([H])c2c([H])c([H])c([H])nc12)=O
AREPUK,0,ok,0.1383,85,1,,[Os+4]1([H])([H])([H])(<-P(C([H])(C([H])([H])[H])C([H])([H])[H])(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])(<-P(C([H])(C([H])([H])[H])C([H])([H])[H])(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])<-n2c([H])c(C([H])([H])[H])c([H])c3c2c1c([H])c([H])c3[H]
ARIMUJ,1,ok,0.0368,43,1,,[Co+3]123(<-N(C(=C(C([H])([H])[H])N1OC([H])([H])C([H])([H])C2([H])[H])C([H])([H])[H])=O)(<-N(=C(C([H])([H])[H])C(C([H])([H])[H])=N->3O[H])O[H])<-O([H])[H]
AROJIA,0,ok,0.6561,56,1,,[Ti+4]123456789(C%10([H])C->1([H])=C->2([H])C->3([H])=C->4%10[H])(<-C1([H])=C->5([H])C6([H])C->7([H])=C->81[H])O[B-](c1c(F)c(F)c(F)c(F)c1F)(c1c(F)c(F)c(F)c(F)c1F)c1c(F)c(F)c(F)c(F)c1[F+]9
ARUVEP,0,ok,0.0730,73,1,,C(#CC([H])([H])[H])(C([H])([H])[H])->[Nb+]123(<-C4([H])=C->1([H])C4([H])[H])(<-n1c(C([H])([H])[H])c([H])c(C([H])([H])[H])n1[B-](n1c(C([H])([H])[H])c([H])c(C([H])([H])[H])n->21)(n1c(C([H])([H])[H])c([H])c(C([H])([H])[H])n->31)[H])<-n1c([H])c([H])c([H])c([H])c1[H]
ASAMOW,0,ok,0.0765,66,1,,[Re+3]1(Cl)(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])N(c2c([H])c([H])c([H])c([H])c2[H])c2c(c([H])c(N([H])c3c([H])c([H])c([H])c([H])c3[H])c(N([H])c3c([H])c([H])c([H])c([H])c3[H])c2[H])N1c1c([H])c([H])c([H])c([H])c1[H]
ASAVEW,0,ok,0.0563,76,1,,N1([Ag+](<-N2([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C2(C([H])([H])[H])C([H])([H])[H])<-N2([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C2(C([H])([H])[H])C([H])([H])[H])S(=O)(=O)c2c(c([H])c([H])c([H])c2[H])S1(=O)=O
ASIKET,0,ok,0.0674,51,1,,[Fe]123(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-C4([H])=C->1(C->2(=C->3(S(=O)c1c([H])c([H])c(C([H])([H])[H])c([H])c1[H])[H])[H])C([H])([H])C([H])([H])OC41OC([H])([H])C([H])([H])C([H])([H])C1([H])[H]
ASOZEP,0,ok,0.0654,59,1,,[Zn+2]12345(<-O=C->1(O2)C([H])([H])[H])(<-n1c(C(=C(c2c([H])c([H])c([H])c([H])c2[H])c2c([H])c([H])c([H])c([H])c2[H])c2n->3c([H])c([H])c([H])c2[H])c([H])c([H])c([H])c1[H])<-O=C->4(O5)C([H])([H])[H]
ATAGOS,0,ok,0.0645,79,1,,[Pd+2]12(<-P(C(C(P->1(C(C([H])([H])[H])([H])[H])C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])(C(C([H])([H])[H])([H])[H])C(C([H])([H])[H])([H])[H])[Si](C([H])([H])[H])(C([H])([H])[H])c1c([H])c([H])c([H])c([H])c1[Si]21[Si](C([H])([H])[H])(C([H])([H])[H])c2c([H])c([H])c([H])c([H])c2[Si]1([H])[H]
ATEFEL,0,ok,0.0433,52,1,,O=C(C1([Pd+2](Cl)(<-N([H])([H])C(C(c2c(C1([H])[H])c([H])c([H])c([H])c2[H])([H])[H])(C([H])([H])[H])C([H])([H])[H])<-n1c([H])c([H])c(C([H])([H])[H])c([H])c1[H])[H])C([H])([H])[H]
ATIHUG,1,ok,0.0767,81,1,,[Pd+2]123(<-N(=C(C(=O->1)c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])c1c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c([H])c1C([H])(C([H])([H])[H])C([H])([H])[H])<-C1(OC([H])([H])[H])=C->2([H])C([H])([H])C([H])([H])C3([H])C([H])([H])C([H])([H])C1([H])[H]
ATODIY,0,ok,0.0700,60,1,,C1([H])=C([H])C([H])=C2C3=C4C(=C([H])C([H])=C([H])N4[Pd+4](Cl)(Cl)N13)C2(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
ATOZIU,1,ok,0.0664,67,1,,[Co+3]1234(OC(=NN->1=C([H])c1n->2c([H])c([H])c([H])c1[H])c1c([H])c([H])c2c(c1[H])OC([H])([H])C([H])([H])O2)OC(=NN->3=C([H])c1n->4c([H])c([H])c([H])c1[H])c1c([H])c([H])c2c(c1[H])OC([H])([H])C([H])([H])O2
ATUROX,0,ok,1.5445,75,1,,[Zr+4]123456789(Cl)(<-c%10%11c->1(c(C([H])([H])[H])c(C([H])([H])[H])c(C([H])([H])[H])c%10C([H])([H])[H])C->2(C([H])([H])[H])=C->3(C([H])([H])[H])C4%11C([H])([H])C([H])([H])C51c->62c->7(c(C([H])([H])[H])c(C([H])([H])[H])c(C([H])([H])[H])c2C([H])([H])[H])C->8(C([H])([H])[H])=C->91C([H])([H])[H])Cl
AVAMEQ,0,ok,0.0813,66,1,,[Pd+2]1(Cl)(<-N([H])=C(N(c2c([H])c([H])c([H])c([H])c2[H])C1=Nc1c(C([H])([H])[H])c([H])c([H])c([H])c1C([H])([H])[H])c1c([H])c([H])c([H])c([H])c1[H])<-[C-]#[N+]c1c(C([H])([H])[H])c([H])c([H])c([H])c1C([H])([H])[H]
AVESUP,1,ok,0.0454,46,1,,[Hg+2]1234(Br)<-n5c6c7c([H])c([H])c8c([H])c([H])c(n->1c86)C([H])([H])N->2([H])C([H])([H])C([H])([H])N->3([H])C([H])([H])C([H])([H])N->4([H])C([H])([H])c5c([H])c7[H]
AVINAW,0,ok,0.0728,68,1,,[Ni+4]12(<-n3c(c([H])c([H])c([H])c3N=P1(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])N([H])P=2(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[H]
AVODOF,0,ok,0.0323,47,1,,[Cu+]1(Cl)<-N(=C2N(C([H])([H])[H])C([H])([H])C([H])([H])N2C([H])([H])[H])C([H])([H])C(N->1(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])([H])[H]
AVUJOS,0,ok,0.0520,47,1,,[Au+](<-[C-]#[N+]c1c([H])c([H])c2c(c3c(c([H])c([H])c([H])c3[H])n2C(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])c1[H])c1c(F)c(F)c(F)c(F)c1F
AWIGES,1,ok,0.0625,60,1,,[Mn+7]12(Cl)(=O)N(C(c3c([H])c([H])c([H])c([H])c3[H])([H])[H])C([H])([H])C3=C([H])C([H])=c4c([H])c([H])c5c(c4N13)N2C(C(N=C([H])c1c([H])c([H])c([H])c([H])c1[H])([H])[H])=C([H])C=5[H].Cl[H]
