IDs,charge,status,ilp_seconds,n_atoms,rdkit_parse_ok,error,smiles_ilp
ACUTAU,-1,ok,0.1163,63,1,,[Mo]12(<-S=C(C(=S->1)C#N)C#N)(<-S=C(C#N)C(=S->2)C#N)(Sc1c([H])c([H])c([H])c([H])c1[H])<-P(c1c([H])c([H])c([H])c([H])c1[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H]
ADAPUT,0,ok,0.1670,61,1,,[Ir+3]123(<-O=C(C([H])([H])[H])C([H])=C(O1)C([H])([H])[H])(<-n1c(-c4c2c([H])c([H])c([H])c4[H])c2c(oc([H])c2[H])c([H])c1[H])<-n1c(-c2c3c([H])c([H])c([H])c2[H])c2c(oc([H])c2[H])c([H])c1[H]
ADEYOX,0,ok,0.1096,79,1,,[Ta+5]1234(N=P(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])(<-C5(C([H])([H])[H])=C->1(C([H])([H])[H])C2(C([H])([H])[H])C->3(C([H])([H])[H])=C->45C([H])([H])[H])(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]
ADIXOA,0,ok,0.4618,73,1,,[Zr+4]123456789%10(OC->1(=O->2)C(S[H])([H])[H])(OC(=O)C(S[H])([H])[H])(<-C1(C(C([H])([H])[H])([H])[H])=C->3(C([H])([H])[H])C4(C([H])([H])[H])C->5(C([H])([H])[H])=C->61C([H])([H])[H])<-C1(C(C([H])([H])[H])([H])[H])=C->7(C([H])([H])[H])C->8(C([H])([H])[H])=C->9(C([H])([H])[H])C%101C([H])([H])[H]
ADOFOR,0,ok,0.0218,25,1,,[Pd]12(<-S=C3SC([H])([H])C([H])([H])SC3=S->1)<-S=C1SC([H])([H])C([H])([H])SC1=S->2
ADURAS,0,ok,0.0449,51,1,,[Ag+]123(<-S4C([H])([H])C([H])([H])S->1C([H])([H])C([H])([H])S->2C([H])([H])C4([H])[H])OC(=C([H])C(=O->3)C(C(C(F)(F)F)(F)F)(F)F)C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]
AFAMIF,0,ok,0.0637,56,1,,[c-]1(->[Pd+2](Cl)(Cl)<-n2c([H])c([H])c([H])c([H])c2[H])c(-c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])n2c(c([H])c([H])c([H])c2[H])[n+]1C([H])([H])c1c([H])c([H])c(F)c([H])c1[H]
AFEKAA,0,ok,0.0478,39,1,,[Mo+6]12(<-N(=C([H])c3c(c(Br)c([H])c(Cl)c3[H])O1)N=C(c1c([H])c([H])c([N+](=O)[O-])c([H])c1[H])O2)(=O)=O.O([H])C([H])([H])[H]
AFISEO,0,ok,0.0194,21,1,,C([H])([H])([H])O1C([H])([H])C([H])([H])O(C([H])([H])[H])->[Nb+5]<-1(Cl)(Cl)(Cl)=O
AFOYEZ,0,ok,0.3322,76,1,,[Y+3]12345678(Cl)(<-O=C(c9c([H])c([H])c([H])c([H])c9[H])c9c([H])c([H])c([H])c([H])c9[H])(<-C9(C([H])([H])[H])=C->1(C([H])([H])[H])C->2(C([H])([H])[H])=C->3(C([H])([H])[H])C49C([H])([H])[H])C1(C([H])([H])[H])C->5(C([H])([H])[H])=C->6(C([H])([H])[H])C->7(C([H])([H])[H])=C->81C([H])([H])[H]
AFUGEQ,1,ok,0.0944,81,1,,[Pd+4]12(OC(C([H])([H])[H])=C([H])C(=O->1)C([H])([H])[H])N(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c1c([H])c(N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c(N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
AFUXIJ,0,ok,0.3108,40,1,,[Ti+4]123456789(C%10([H])C->1([H])=C->2([H])C->3([H])=C->4%10[H])(<-C1([H])=C->5([H])C->6([H])=C->7([H])C81[H])Sc1sc(=S)n(-c2c([H])c([H])c([H])c([H])c2[H])c1S9
AGAMAX,0,ok,0.0772,79,1,,C(#N->[Zn+2]1(<-N#C[S-])(<-n2c(C([H])=Nc3c([H])c([H])c(C#Cc4c([H])c([H])c([H])c([H])c4[H])c([H])c3[H])c([H])c([H])c([H])c2[H])<-N(=C(c2c([H])c([H])c([H])c([H])n->12)[H])c1c([H])c([H])c(C#Cc2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H])[S-]
AGEVAJ,0,ok,0.1708,65,1,,[Pd+2]123(<-S=P(c4n1nnc4P(=S)(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])<-C([H])([H])=C->2(C3([H])[H])C([H])([H])[H]
AGIPOW,0,ok,0.0580,59,1,,[Hg+2](Cl)c1c([H])c([H])c([H])c2c([H])c([H])c([H])c(B(c3c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c3C([H])([H])[H])c3c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c3C([H])([H])[H])c12
AGOSOF,0,ok,0.0697,51,1,,[Ru+2]123(Cl)(Oc4c([H])c([H])c5c([H])c([H])c([H])c([H])c5c4N->1=Nc1n->2c([H])c([H])c([H])c1[H])<-n1c([H])c([H])c([H])c([H])c1-c1n->3c([H])c([H])c([H])c1[H]
AGUVUT,0,ok,0.1940,62,1,,[Y+3]123456789%10(Cl)(<-O%11C(C(C->1%12=C->21C3(C->4([H])=C->5%12[H])C([H])=C([H])C([H])=C1[H])([H])[H])([H])C([H])([H])C([H])([H])C%11([H])[H])<-O1C(C(C->62=C->7([H])C->8([H])=C->93C([H])=C([H])C([H])=C([H])C%1023)([H])[H])([H])C([H])([H])C([H])([H])C1([H])[H]
AHAZUE,1,ok,0.0552,65,1,,[Cu+]123<-N(C([H])([H])C(S->1C([H])([H])c1c([H])c([H])c([H])c([H])c1[H])([H])[H])(C([H])([H])C(S->2C([H])([H])c1c([H])c([H])c([H])c([H])c1[H])([H])[H])C([H])([H])C(S->3C([H])([H])c1c([H])c([H])c([H])c([H])c1[H])([H])[H]
AHEXAM,0,ok,0.0740,73,1,,[Zn+2]1234<-N(=S(=O)(c5c([H])c([H])c(C([H])([H])[H])c([H])c5[H])O1)c1c([H])c([H])c([H])c([H])c1C([H])=N->2C([H])([H])C(O[H])([H])C([H])([H])N->3=C([H])c1c([H])c([H])c([H])c([H])c1N4S(=O)(=O)c1c([H])c([H])c(C([H])([H])[H])c([H])c1[H]
AHUQEA,0,ok,0.0841,72,1,,[Pd+2]12(<-O=C(O1)C([H])([H])[H])<-C1N(C([H])(c3c(C([H])([H])[H])c([H])c([H])c([H])c3[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])=C([H])N1C([H])(c1c2c([H])c([H])c([H])c1C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]
AJENAF,0,ok,0.0552,74,1,,[W+6](OC(C([H])([H])[H])(C([H])([H])[H])C(F)(F)F)(OC(C([H])([H])[H])(C([H])([H])[H])C(F)(F)F)(=Nc1c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c([H])c1C([H])(C([H])([H])[H])C([H])([H])[H])=C([Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[H]
AJIJUY,0,ok,0.9279,57,1,,[Zr+4]1234567(Cl)(Cl)<-C8(=C->1(C([H])([H])[H])C->2([H])=C->31C48c2c3c([H])c([H])c([H])c([H])c3sc2C([H])=C1[H])C([H])([H])C([H])([H])C->51=c->62c(c([H])c([H])c([H])c2[H])=C2C71C([H])=C([H])C([H])=C2[H]
AJUTUW,0,ok,0.2938,77,1,,[Ru+2]1234(Cl)(<-C5([H])=C->1([H])C2([H])C->3([H])=C->45[H])<-C1N(c2c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c([H])c2C([H])(C([H])([H])[H])C([H])([H])[H])C([H])=C([H])N1c1c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c([H])c1C([H])(C([H])([H])[H])C([H])([H])[H]
AKEBIB,1,ok,0.0912,81,1,,[Pd+2](<-P(c1c([H])c([H])c([H])c([H])c1[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])(<-P(c1c([H])c([H])c([H])c([H])c1[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])C(C(=C(O[H])C([H])([H])[H])[H])([H])[H]
AKIKIQ,0,ok,0.0685,76,1,,c1([H])c([H])c(-c2c([H])c([H])nc([H])c2[H])c([H])c([H])n1->[Cd+2](<-O([H])[H])(<-O([H])[H])(<-O([H])[H])(OC(C([H])([H])n1c(C([H])([H])[H])c(C(=O)O[H])c(C([H])([H])[H])n1)=O)OC(C([H])([H])n1c(C([H])([H])[H])c(C(=O)O[H])c(C([H])([H])[H])n1)=O
AKOTAW,0,ok,0.1193,75,1,,[Pd+2]1(Cl)(SC(P(=N->1c1c([H])c([H])c([H])c([H])c1[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])([H])[H])<-P(c1c([H])c([H])c([H])c([H])c1[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H]
ALABAS,0,ok,0.0732,62,1,,[Zn+2]1234(<-n5c(-c6n->1c([H])c([H])c([H])c6[H])c([H])c(-c1c([H])c([H])c(N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c1[H])c([H])c5-c1n->2c([H])c([H])c([H])c1[H])(O[N+](=O)O3)O[N+](=O)O4
ALAKAZ,0,ok,0.0853,54,1,,[Mo+6]1(=O)(=O)(OC(C([H])([H])[H])=C([H])C(=O->1)C([H])([H])[H])(Oc1c(C(=[N+]([H])c2c([H])c([H])c([H])c([H])c2[H])[H])c2c([H])c([H])c([H])c([H])c2c([H])c1[H])OC([H])([H])[H]
ALDPMB,0,ok,0.0823,50,1,,[C-](->[Mo]12(<-[C-]#[O+])(<-C(=C->1(C2([H])[H])[H])([H])[P+](c1c([H])c([H])c([H])c([H])c1[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])(<-[C-]#[O+])<-[C-]#[O+])#[O+]
ALESUG,0,ok,0.1039,69,1,,[Cr+2]1234(<-N(=C(C([H])([H])[H])C([H])=C(N1C([H])([H])C([H])([H])C([H])([H]->2)[H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H])N(C(C([H])([H])[H])=C([H])C(=N->3C([H])([H])C([H])([H])C([H])([H]->4)[H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H]
ALINEP,0,ok,0.0827,50,1,,[Mo+2]12(<-n3n([H])c(C([H])([H])[H])c([H])c3C([H])([H])[H])(<-n3n([H])c(C([H])([H])[H])c([H])c3C([H])([H])[H])(<-[C-]#[O+])(<-[C-]#[O+])(C([H])([H])C->1([H])=C->2([H])[H])OC(=O)C([H])([H])[H]
ALIREU,0,ok,0.2054,67,1,,[Ni+4]123<-N4=C5N=C6N1C(OC([H])([H])[H])([N-]c1n2c(c2c1c([H])c([H])c([H])c2[H])N=C1c2c(c([H])c([H])c([H])c2[H])C(OC([H])([H])[H])(N=C4c2c5c([H])c([H])c([H])c2[H])N31)c1c6c([H])c([H])c([H])c1[H]
ALOKOB,0,ok,0.3058,85,1,,[Zn+2]123<-N4=C5C([H])=c6n1c(c(C([H])([H])C([H])([H])[H])c6C([H])([H])C([H])([H])[H])=C([H])C1=N->2C(=C([H])c2n3c(c(C([H])([H])C([H])([H])[H])c2C([H])([H])C([H])([H])[H])C([H])=C4C(C([H])([H])C([H])([H])[H])=C5C([H])([H])C([H])([H])[H])C(C([H])([H])C([H])([H])[H])=C1C([H])([H])C([H])([H])[H]
AMAHOM,1,ok,0.1090,79,1,,[Fe+2]123(<-N(C4([H])C([H])([H])C(N->1=C([H])c1c([H])c([H])c([H])c([H])c1C([H])([H])[H])([H])C([H])([H])C(N->2=C([H])c1c([H])c([H])c([H])c([H])c1C([H])([H])[H])([H])C4([H])[H])=C([H])c1c([H])c([H])c([H])c([H])c1C([H])([H])[H])Oc1c(c([H])c([H])c([H])c1Br)[Br+]3
AMIFUY,0,ok,0.2067,44,1,,[Co+]12345(<-S=C(C(=S->1)C(=O)OC([H])([H])[H])C(=O)OC([H])([H])[H])<-C1(C([H])([H])[H])=C->2(C([H])([H])[H])C->3(C([H])([H])[H])=C->4(C([H])([H])[H])C51C([H])([H])[H]
AMIPOC,0,ok,0.0594,79,1,,[Ni](<-P(C(C([H])([H])[H])([H])C([H])([H])[H])(C(C([H])([H])[H])([H])C([H])([H])[H])C(C([H])([H])[H])([H])C([H])([H])[H])(<-C(C(C([H])([H])[H])([H])[H])#CC(C([H])([H])[H])([H])[H])<-P(C(C([H])([H])[H])([H])C([H])([H])[H])(C(C([H])([H])[H])([H])C([H])([H])[H])C(C([H])([H])[H])([H])C([H])([H])[H]
AMOZOR,0,ok,0.0558,69,1,,[Re+3]123(<-N(C([H])([H])C([H])([H])S1)(C([H])([H])C([H])([H])S2)C([H])([H])C([H])([H])S3)<-[C-]#[N+]C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(N1C([H])([H])C([H])([H])N(c2c([H])c([H])c([H])c([H])c2OC([H])([H])[H])C([H])([H])C1([H])[H])([H])[H]
ANICAC,0,ok,0.0232,26,1,,[Zn+2]12(Cl)(Cl)<-O(C([H])([H])[H])C([H])([H])C(O->1C(C(O->2C([H])([H])[H])([H])[H])([H])[H])([H])[H]
APAZUN,0,ok,0.0339,32,1,,[Re+7](=O)(=O)(=O)C([H])([H])[H].Clc1c([H])c([H])c(N=C(c2nc([H])c([H])c([H])c2[H])[H])c([H])c1[H]
APIMNI,0,ok,0.0284,32,1,,[Ni+2]12(<-O([H])[H])<-N(c3c(O[H])c([H])c([H])c([H])c3[H])(C([H])([H])C(=O)O1)C([H])([H])C(=O)O2.O([H])[H]
APOTOO,0,ok,0.1493,64,1,,[Ni+2]1234(Cl)(<-P(c5c([H])c([H])c([H])c([H])c5[H])(c5c([H])c([H])c([H])c([H])c5[H])c5c([H])c([H])c([H])c([H])c5[H])<-C5(C(c6nc([H])c([H])c([H])c6[H])([H])[H])=C->16C2(C->3([H])=C->45[H])C([H])=C([H])C([H])=C6[H]
APUFEX,0,ok,0.0233,29,1,,[Au+3](Cl)=C(N1C([H])([H])C([H])([H])C([H])([H])C1([H])[H])N1C([H])([H])C([H])([H])C([H])([H])C1([H])[H]
AQACUQ,0,ok,0.2044,71,1,,[Ru+4]1234(<-P(c5c([H])c([H])c([H])c([H])c5[H])(c5c([H])c([H])c([H])c([H])c5[H])c5c([H])c([H])c([H])c([H])c5[H])(Cl)(<-C5([H])=C->1([H])C2([H])C->3([H])=C->45[H])=C(C(=O)c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H]
AQAXEV,1,ok,0.0558,67,1,,C([H])([H])([H])C1=C(C([H])([H])[H])N(=O)->[Co+3]23(C([H])([H])[H])(N1C([H])([H])C([H])([H])c1c([H])c([H])c([H])c([H])n->21)<-N(C(C([H])([H])[H])([H])C([H])(C([H])([H])[H])N->3(C([H])([H])C([H])([H])c1c([H])c([H])c([H])c([H])n1)[H])([H])[H]
AQERIY,0,ok,0.1349,70,1,,[Ru+6]1(Cl)(Cl)(<-O(c2c(C=1[H])c([H])c([H])c([H])c2[H])C([H])(C([H])([H])[H])C([H])([H])[H])=C1N(c2c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c2C([H])([H])[H])C([H])([H])C2([H])N1c1c([H])c([H])c([H])c([H])c1C([H])([H])C2([H])[H]
AQOBOZ,0,ok,0.0631,58,1,,[Ir+3]1234(Cl)(<-n5c([H])c([H])c([H])c([H])c5[H])(<-C5([H])=C->1([H])C1([H])C([H])([H])C5([H])C->2([H])=C->31[H])C1([H])C2([H])C([H])([H])C([H])(C([H])=C2[H])C1([H])C1([H])C2([H])C([H])=C([H])C([H])(C2([H])[H])C41[H]
AQOZAI,0,ok,0.0855,67,1,,[Ni+2]12(<-S=P(N=C(S1)N([H])C([H])([H])[H])(OC([H])(C([H])([H])[H])C([H])([H])[H])OC([H])(C([H])([H])[H])C([H])([H])[H])<-S=P(N=C(S2)N([H])C([H])([H])[H])(OC([H])(C([H])([H])[H])C([H])([H])[H])OC([H])(C([H])([H])[H])C([H])([H])[H]
ARAFOQ,1,ok,0.0512,48,1,,[Zn+2]1(<-O([H])[H])(<-O([H])[H])(OC(=O)C([H])([H])C([H])([H])c2c([H])c([H])c(O[H])c([H])c2[H])<-n2c([H])c([H])c([H])c([H])c2-c2n->1c([H])c([H])c([H])c2[H]
AREQAP,0,ok,0.0253,36,1,,[Pd+2](<-N(C([H])([H])C(N(C([H])([H])[H])C([H])([H])[H])([H])[H])(C([H])([H])[H])C([H])([H])[H])(C([H])(C(F)(F)F)F)C([H])([H])[H]
ARINIY,0,ok,0.0443,48,1,,[Co+3]123(N(O[H])C(C([H])([H])[H])=C(N->1=O)C([H])([H])[H])(<-N(=O)C(C([H])([H])[H])=C(N2OC([H])([H])C([H])([H])C3([H])[H])C([H])([H])[H])<-n1c([H])n([H])c([H])c1[H]
AROJUM,1,ok,0.0321,34,1,,[Re+5]12(Cl)(=O)N3C([H])([H])C([H])([H])N->1([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])N->2([H])C([H])([H])C3([H])[H]
ARUVOZ,0,ok,0.0665,67,1,,C1(->[Nb+]23(<-C(#CC([H])([H])[H])C([H])([H])[H])(<-[C-]#[O+])<-n4c(C([H])([H])[H])c([H])c(C([H])([H])[H])n4[B-](n4c(C([H])([H])[H])c([H])c(C([H])([H])[H])n->24)(n2c(C([H])([H])[H])c([H])c(C([H])([H])[H])n->32)[H])#CC([H])=C([H])C([H])=C1[H]
ASANEO,0,ok,0.0595,71,1,,[Pt+2](Cl)(<-P(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])(<-P(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])=C(c1c([H])c([H])c([H])c([H])c1[H])B(Cl)N([Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]
ASAVOH,-1,ok,0.1499,51,1,,[Mn+3]123(<-N4=c5c(c([H])c([H])c([H])c5[H])=N->1C(=O)C(C([H])([H])[H])(C([H])([H])[H])N2C(=O)C(C([H])([H])[H])(C([H])([H])[H])C(=O)N3C(C([H])([H])[H])(C([H])([H])[H])C4=O)=O
ASISIE,-1,ok,0.0825,32,1,,[V+5]123(=O)(<-O=O->1)(OC(=O)C(=O)O2)N1C([H])=C([H])C([H])=c2c1c1c(c([H])c2[H])=C([H])C([H])=C([H])N31
ASOZOX,1,ok,0.0478,46,1,,[Ni+2]12(<-n3c(N([H])[H])sc([H])c3-c3n->1c(N([H])[H])sc3[H])(<-n1c(N([H])[H])sc([H])c1-c1n->2c(N([H])[H])sc1[H])<-N#C[S-].O(C([H])([H])[H])[H]
ATAGUZ,0,ok,0.0616,69,1,,[Hg+2]1234(<-S5C([H])([H])C([H])([H])N(c6c([H])c([H])c(-c7sc8c(n7)c([H])c([H])c([H])c8[H])c([H])c6[H])C([H])([H])C([H])([H])S->1C([H])([H])C([H])([H])O->2C([H])([H])C([H])([H])O->3C([H])([H])C5([H])[H])(O[Cl+3]([O-])([O-])[O-])O[Cl+3]([O-])([O-])O4
ATENET,0,ok,0.0493,50,1,,[V+5]12(=O)Oc3c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c3C([H])([H])N(C([H])([H])c3c([H])c(C([H])([H])[H])c([H])c(C([H])([H])[H])c3O1)C([H])([H])C([H])([H])O2
ATIKOD,0,ok,0.4071,45,1,,[Nb+5]12345678([Si](Cl)(C(C([H])([H])[H])(C([H])([H])[H])[H])C(C([H])([H])[H])(C([H])([H])[H])[H])(<-C9([H])=C->1([H])C->2([H])=C->3([H])C49[H])(<-C1([H])=C->5([H])C->6([H])=C->7([H])C81[H])([H])[H]
ATOGEW,0,ok,0.0935,69,1,,[Pd+2]1(<-O=C(c2c([H])c(C([H])([H])[H])c(C([H])([H])[H])c([H])c21)C12C([H])([H])C3([H])C([H])([H])C([H])(C1([H])[H])C([H])([H])C([H])(C2([H])[H])C3([H])[H])(OS(=O)(=O)C(F)(F)F)<-N(S(=O)(=O)c1c([H])c([H])c(Cl)c([H])c1[H])([H])[H]
ATULUY,0,ok,0.0500,57,1,,[Zn+2](O[N+](=O)[O-])(<-n1c(C(O[H])([H])[H])c([H])c(C(OC([H])([H])C([H])([H])[H])=O)c([H])c1[H])(O[N+]([O-])=O)<-n1c(C(O[H])([H])[H])c([H])c(C(OC([H])([H])C([H])([H])[H])=O)c([H])c1[H]
ATUSAK,0,ok,1.6517,75,1,,[Hf+4]123456789(Cl)(<-C%10(C([H])([H])[H])=C->1(C([H])([H])[H])c->21c->3(c(C([H])([H])[H])c(C([H])([H])[H])c(C([H])([H])[H])c1C([H])([H])[H])C4%10C([H])([H])C([H])([H])C51C->6(C([H])([H])[H])=C->7(C([H])([H])[H])c->82c->91c(C([H])([H])[H])c(C([H])([H])[H])c(C([H])([H])[H])c2C([H])([H])[H])Cl
AVAMIU,0,ok,0.1042,66,1,,[Pt+2]1(Cl)(<-N([H])=C(N(C1=Nc1c(C([H])([H])[H])c([H])c([H])c([H])c1C([H])([H])[H])c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])<-[C-]#[N+]c1c(C([H])([H])[H])c([H])c([H])c([H])c1C([H])([H])[H]
AVETIE,0,ok,0.0437,47,1,,[Mo+6]12(=O)(=O)(Oc3c([H])c([H])c([H])c([H])c3C(=[N+](C(C(O[H])([H])[H])([H])[H])[H])[H])<-N(=C([H])c3c(c([H])c([H])c([H])c3[H])O1)C([H])([H])C([H])([H])O2
AVINOI,0,ok,0.0898,82,1,,[Rh+]1(Cl)(<-N(=C2c3c([H])c([H])c([H])c4c([H])c([H])c([H])c(c34)C2=N->1c1c(C(C([H])([H])[H])(C([H])([H])[H])[H])c([H])c([H])c([H])c1C(C([H])([H])[H])(C([H])([H])[H])[H])c1c(C(C([H])([H])[H])(C([H])([H])[H])[H])c([H])c([H])c([H])c1C(C([H])([H])[H])(C([H])([H])[H])[H])<-[C-]#[O+]
AVOQUX,1,ok,0.0211,24,1,,[Zn+2](n1c(=O)n([H])c(=O)c(Cl)c1[H])(<-N([H])([H])[H])(<-N([H])([H])[H])<-N([H])([H])[H]
AVUTIU,0,ok,0.0602,50,1,,[Pd+2]1(S(=O)(=O)OC([H])([H])C([H])([H])C([H])([H])[H])(<-N(C([H])([H])C(N->1(C([H])([H])[H])C([H])([H])[H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c1c(F)c(F)c(F)c(F)c1F
AWIGOC,0,ok,0.0433,31,1,,[Pd+2]1(Cl)(C([H])([H])C(=O)C([H])([H])[H])<-n2c([H])c([H])c([H])c([H])c2-c2n->1c([H])c([H])c([H])c2[H]
AXACUX,0,ok,0.0802,69,1,,[La+3]123(Cl)(Cl)(<-n4c([H])c([H])c([H])c5c4c4n->1c([H])c([H])c([H])c4c([H])c5[H])<-n1n([B-](n4n->2c(C([H])([H])[H])c([H])c4C([H])([H])[H])(n2n->3c(C([H])([H])[H])c([H])c2C([H])([H])[H])[H])c(C([H])([H])[H])c([H])c1C([H])([H])[H]
AXEJAP,0,ok,0.0922,70,1,,c1(N(C([H])([H])[H])C23C([H])([H])C4([H])C([H])([H])C([H])(C2([H])[H])C([H])([H])C([H])(C3([H])[H])C4([H])[H])c(P(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c([H])c([H])c2[H])->[Pd+2](Cl)Cl)c([H])c([H])c([H])c1OC([H])([H])[H]
