IDs,charge,status,ilp_seconds,n_atoms,rdkit_parse_ok,error,smiles_ilp
ACUTIB,0,ok,0.5287,83,1,,[Ru+2]12345(<-P(c6c([H])c([H])c([H])c([H])c6[H])(c6c([H])c([H])c([H])c([H])c6[H])c6c([H])c([H])c([H])c([H])c6[H])(<-C(C(C#N)=C(c6c([H])c([H])c([H])c([H])c6[H])C(C#N)=C1C#N)#N)<-C1(C([H])([H])[H])=C->2(C([H])([H])[H])C3(C([H])([H])[H])C->4(C([H])([H])[H])=C->51C([H])([H])[H]
ADEGEX,0,ok,0.0941,83,1,,[Cu+]123(<-[B-]([H]->1)(n1nc(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c1=S->2)(n1c(=S->3)n(C([H])([H])[H])c([H])c1[H])n1c(=S)n(C([H])([H])[H])c([H])c1[H])<-P(c1c([H])c([H])c([H])c([H])c1[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H]
ADEYUD,0,ok,0.2157,83,1,,[Ta+5]1234(Cl)(Cl)(N=P(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])(<-C5(C([H])([H])[H])=C->1(C([H])([H])[H])C->2(C([H])([H])[H])=C->3(C([H])([H])[H])C45C([H])([H])[H])C(c1c([H])c([H])c([H])c([H])c1[H])([H])[H]
ADIYET,0,ok,0.0695,67,1,,[Ru+4]([H])([H])(<-P(OC([H])([H])[H])(OC([H])([H])[H])OC([H])([H])[H])(=P(OC([H])([H])[H])(OC([H])([H])[H])OC([H])([H])[H])(<-P(OC([H])([H])[H])(OC([H])([H])[H])OC([H])([H])[H])<-P(OC([H])([H])[H])(OC([H])([H])[H])OC([H])([H])[H]
ADOJUB,0,ok,0.0836,33,1,,[Ni+2]123<-N(=C([H])c4n1c([H])c([H])c4[H])C([H])([H])C(O[H])([H])C([H])([H])N->2=C([H])c1n3c([H])c([H])c1[H]
ADURIC,0,ok,0.1290,37,1,,[Os+6]1(Cl)(Sc2c([H])c([H])c([H])c3c2n->1c([H])c([H])c3[H])(Sc1c([H])c([H])c([H])c2c1nc([H])c([H])c2[H])#N
AFAMOL,0,ok,0.0565,52,1,,[Pd+2](Cl)(Cl)(<-[c-]1[n+](C([H])([H])c2c([H])c([H])c(F)c([H])c2[H])c2n(c([H])c([H])c([H])c2[H])c1-c1c([H])c([H])c(F)c([H])c1[H])<-n1c([H])c([H])c([H])c([H])c1[H]
AFIBID,0,ok,0.0318,32,1,,[Zn+2]12(Cl)(<-O(C(O[H])(c3n->1c([H])c([H])c([H])c3[H])[H])C(O[H])(c1n->2c([H])c([H])c([H])c1[H])[H])Cl
AFIVUH,0,ok,0.0957,85,1,,[Co+]12(<-P(C(C(N->1([Si](N(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C2=O)(C([H])([H])[H])C([H])([H])[H])C([H])([H])C(P(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])([H])[H])([H])[H])([H])[H])(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])(<-[C-]#[O+])<-[C-]#[O+]
AFOYID,0,ok,0.5334,67,1,,[Y+3]12345678(Cl)(<-O=C(OC([H])([H])[H])C(C([H])([H])[H])=C([H])[H])(<-C9(C([H])([H])[H])=C->1(C([H])([H])[H])C2(C([H])([H])[H])C->3(C([H])([H])[H])=C->49C([H])([H])[H])C1(C([H])([H])[H])C->5(C([H])([H])[H])=C->6(C([H])([H])[H])C->7(C([H])([H])[H])=C->81C([H])([H])[H]
AFUJIV,0,ok,0.0882,58,1,,[Ir+3]123(Oc4c([H])c([H])c(Cl)c5c([H])c([H])c([H])n->1c54)(<-n1c(-c4c2c([H])c([H])c([H])c4[H])c([H])c([H])c([H])c1[H])<-n1c(-c2c3c([H])c([H])c([H])c2[H])c([H])c([H])c([H])c1[H]
AFUZAD,0,ok,0.2975,64,1,,[Nb+5]1234(Cl)(Cl)(Cl)(Cl)(<-C5([H])=C->1([H])C->2([H])=C->3([H])C45[H])C([P+](N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])(N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])([H])[H]
AGAPOO,0,ok,0.1004,63,1,,[Pd+2]12(OC(C(F)(F)F)=C([H])C(=O->1)C(F)(F)F)<-N(=NC(=NN2c1c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c1C([H])([H])[H])[N+](=O)[O-])c1c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c1C([H])([H])[H]
AGEVUD,0,ok,0.0358,49,1,,[Zn+2]12(<-O(C([H])([H])[H])C([H])([H])C([H])([H])O->1C([H])([H])[H])(<-O(C([H])([H])[H])C([H])([H])C([H])([H])O->2C([H])([H])[H])(OS(=O)(=O)C(F)(F)F)OS(=O)(=O)C(F)(F)F
AGIQUF,0,ok,0.0349,33,1,,Br[Ru+2]1(C(N(c2c([H])c([H])c([H])c([H])n->12)[H])=O)(<-[C-]#[O+])(<-[C-]#[O+])<-P(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]
AGOXIE,1,ok,0.0717,65,1,,[Cd+2]1(<-n2n([H])c(C([H])([H])[H])c([H])c2C([H])([H])[H])(<-n2n([H])c(C([H])([H])[H])c([H])c2C([H])([H])[H])(<-n2n([H])c(C([H])([H])[H])c([H])c2C([H])([H])[H])O[N+](=O)O1.n1([H])nc(C([H])([H])[H])c([H])c1C([H])([H])[H]
AGUXIK,0,ok,0.0616,62,1,,[Pd+4](Cl)(Cl)(<-P(c1c([H])c([H])c([H])c([H])c1[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])=c1c2c([H])c([H])c([H])c([H])c2c([H])c([H])c2c([H])c([H])c([H])c([H])c12
AHEBAR,0,ok,0.0484,49,1,,[Cr]12345(<-c6(C(=[N+](C(c7c([H])c([H])c([H])c([H])c7[H])([H])[H])[O-])[H])c->1(C([H])([H])[H])c->2([H])c->3([H])c->4([H])c->56[H])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+].C(C([H])([H])[H])(C([H])([H])[H])=O
AHIHEE,0,ok,0.0551,45,1,,[Ni+2]12(OC(=O)c3n->1c([H])c([H])c1c3c([H])c([H])c([H])c1[H])OC(=O)c1n->2c([H])c([H])c2c1c([H])c([H])c([H])c2[H].O([H])[H].O([H])[H]
AHUSOL,0,ok,0.1228,63,1,,[Ru+2]123(<-n4c(N=N->1c1c([H])c([H])c([H])c([H])c1[H])c([H])c([H])c([H])c4[H])(<-n1c(N=N->2c2c([H])c([H])c([H])c([H])c2[H])c([H])c([H])c([H])c1[H])OC(=O)C1(C([H])([H])C([H])([H])C1([H])[H])C(=O)O3
AJENIN,0,ok,0.0633,74,1,,[W+6](OC(C(F)(F)F)(C([H])([H])[H])C([H])([H])[H])(OC(C(F)(F)F)(C([H])([H])[H])C([H])([H])[H])(=Nc1c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c([H])c1C([H])(C([H])([H])[H])C([H])([H])[H])=C([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]
AJIKUZ,0,ok,0.0784,55,1,,[Ni+2]123<-O=C(N=C(OC([H])([H])C([H])([H])[H])N1C([H])([H])C([H])([H])N2C(OC([H])([H])C([H])([H])[H])=NC(=O->3)c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H]
AJUVAE,-1,ok,0.1426,21,1,,[Ru+4]1234([H])([Si](Cl)(Cl)Cl)([Si](Cl)(Cl)Cl)(Cl)<-C5([H])=C->1([H])C2([H])C->3([H])=C->45[H]
AKEGUS,1,ok,0.4061,82,1,,[Ru+4]12345(<-P(c6c([H])c([H])c([H])c([H])c6[H])(c6c([H])c([H])c([H])c([H])c6[H])C(C(P->1(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])([H])[H])([H])[H])(=C=C([H])[H])<-C1(C([H])([H])[H])=C->2(C([H])([H])[H])C3(C([H])([H])[H])C->4(C([H])([H])[H])=C->51C([H])([H])[H]
AKIVOF,0,ok,0.0764,72,1,,[Ir+3]1(Cl)(<-P(c2c([H])c([H])c([H])c([H])c21)(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])(<-P(c1c([H])c([H])c([H])c([H])c1[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])(<-[C-]#[O+])[H]
AKOVIG,0,ok,0.0623,52,1,,C([H])([H])=C([H])C([H])=C([H])S(=O)(=O)[Rh+3]1234(C5(C([H])([H])[H])C->1(C([H])([H])[H])=C->2(C([H])([H])[H])C->3(C([H])([H])[H])=C->45C([H])([H])[H])(Cl)<-P(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]
ALADAU,0,ok,0.1370,49,1,,[Re+3]1(<-n2c([H])c([H])c([H])c([H])c2[H])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])n2c([N-][H])c3c([H])c([H])c([H])c([H])c3c2N=C2N1C(=N[H])c1c2c([H])c([H])c([H])c1[H]
ALANRE,0,ok,0.0291,38,1,,[Re+3](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(C(C([H])([H])[H])=O)=C(C([H])([H])[H])N(C(C([H])([H])[H])(C(=O)OC(C([H])([H])[H])([H])[H])[H])[H]
ALECAV,0,ok,0.3062,61,1,,[Ru+2]12345(<-P(c6c([H])c([H])c([H])c([H])c6[H])(c6c([H])c([H])c([H])c([H])c6[H])C(P->1(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])([H])[H])([H])C1([H])C->2([H])=C->3([H])C->4([H])=C->51[H]
ALETAN,0,ok,0.0791,81,1,,[Cr+2]1234(<-N(=C(C([H])([H])[H])C([H])=C(N1C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H]->2)<-N(=C(C([H])([H])[H])C([H])=C(N3C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H]->4
ALIPAO,0,ok,0.0488,56,1,,[Pd+2]1(Br)(<-n2c([H])c([H])c([H])c3c2c(S->1C([H])([H])[H])c([H])c([H])c3[H])C(=C(C(=C(C(=O)OC([H])([H])[H])Br)C(=O)OC([H])([H])[H])C(=O)OC([H])([H])[H])C(=O)OC([H])([H])[H]
ALIZIG,0,ok,0.0520,50,1,,[Cd+2]123456(<-n7c(C([H])([H])[H])c([H])c([H])c([H])c7-c7n->1c(-c1n->2c(C([H])([H])[H])c([H])c([H])c1[H])c([H])c([H])c7[H])(<-C(=O->3)(O4)C([H])([H])[H])<-C(O5)(=O->6)C([H])([H])[H]
ALOSAW,0,ok,0.0781,62,1,,[Ni+2]123(<-n4c(C([H])([H])[H])c([H])c([H])c5c4c4c(c([H])c([H])c(C([H])([H])[H])n->14)c([H])c5[H])(<-n1c(C([H])([H])[H])c([H])c([H])c4c1c1c(c([H])c([H])c(C([H])([H])[H])n->21)c([H])c4[H])OS(=O)(=O)O3
AMAMEG,0,ok,0.1176,85,1,,[Ni+2]123(Cl)<-n4n([B-]([H])(n5n->1c(-c1c(C([H])([H]->2)[H])c([H])c(C([H])([H])[H])c([H])c1C([H])([H])[H])c([H])c5[H])n1n->3c(-c2c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c2C([H])([H])[H])c([H])c1[H])c([H])c([H])c4-c1c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c1C([H])([H])[H]
AMIGAF,0,ok,0.0912,47,1,,[Rh+3]123456(<-S(C(C(=O)OC([H])([H])[H])=C(C(=O)OC([H])([H])[H])S1)C2([H])[H])<-C1(C([H])([H])[H])=C->3(C([H])([H])[H])C4(C([H])([H])[H])C->5(C([H])([H])[H])=C->61C([H])([H])[H]
AMIQAQ,0,ok,0.1076,40,1,,[Mn+3]123(<-N(=C(C4=C([H])C([H])=C([H])C(=[O+]C([H])([H])[H])C4=O->1)[H])C(C([H])([H])N2C(=O)c1c([H])c([H])c([H])c([H])c1O3)([H])[H])=O
AMUKAV,0,ok,0.2799,77,1,,[Mo+4]12345([H])(<-[C-]#[O+])(<-[C-]#[O+])(<-C6(C([H])([H])[H])=C->1(C([H])([H])[H])C2(C([H])([H])[H])C->3(C([H])([H])[H])=C->46C([H])([H])[H])[Si](C([H])([H])[H])(C([H])([H])[H])c1c([H])c([H])c([H])c2c1Oc1c(c([H])c([H])c([H])c1[Si]5(C([H])([H])[H])C([H])([H])[H])C2(C([H])([H])[H])C([H])([H])[H]
ANIFEJ,0,ok,0.0770,51,1,,[Ru+4]1(Cl)(Cl)(<-S(=O)(C([H])([H])[H])C([H])([H])[H])(=S(=O)(C([H])([H])[H])C([H])([H])[H])<-O=c2n(-c3c([H])c([H])c([H])c([H])c3[H])n(C([H])([H])[H])c(C([H])([H])[H])c2N->1([H])[H]
APBNLA,0,ok,0.0707,64,1,,[La+3]1234567(<-O=C(N(N->1=C(c1n->2c(C(=N->3N(C(=O->4)c2c([H])c([H])c([H])c([H])c2[H])[H])C([H])([H])[H])c([H])c([H])c1[H])C([H])([H])[H])[H])c1c([H])c([H])c([H])c([H])c1[H])(O[N+](=O)O5)(O[N+](=O)O6)O[N+](=O)O7
APIPIZ,0,ok,0.1071,81,1,,[Fe+2]12(N(O[H])C(c3c([H])c([H])c([H])c([H])c3[H])=C(N->1=O)c1c([H])c([H])c([H])c([H])c1[H])(<-n1c([H])c([H])c([H])c([H])c1[H])(N(O[H])C(c1c([H])c([H])c([H])c([H])c1[H])=C(N->2=O)c1c([H])c([H])c([H])c([H])c1[H])<-n1c([H])c([H])c([H])c([H])c1[H]
APTANI,0,ok,0.0427,47,1,,C1(C([H])([H])[H])N=N(C(c2c([H])c([H])c([H])c([H])c2[H])=C([H])[H])->[Ni]2(<-S=1)<-N(C(c1c([H])c([H])c([H])c([H])c1[H])=C([H])[H])=NC(=S->2)C([H])([H])[H]
APUJEC,0,ok,0.0911,83,1,,[Zn+2]1(N(C(=C([H])C(=N->1c1c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c([H])c1C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])c1c(C#N)c([H])c([H])c([H])c1[H])N([Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]
AQAHEH,1,ok,0.0347,35,1,,[Pt+4]123(=S(=O)(C([H])([H])[H])C([H])([H])[H])(C([H])([H])[H])<-C4([H])=C->1([H])C([H])([H])C([H])([H])C->2([H])=C->3([H])C([H])([H])C4([H])[H]
AQAXIZ,0,ok,0.0686,57,1,,[Ru+4](Cl)(<-S(=O)(C([H])([H])[H])C([H])([H])[H])(=S(=O)(C([H])([H])[H])C([H])([H])[H])(<-S(=O)(C([H])([H])[H])C([H])([H])[H])(Oc1c(=O)c(=O)c1-c1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H])<-O([H])[H]
AQEXIE,0,ok,0.0850,77,1,,[Ni+2]1(<-O=C2c3c(c([H])c([H])c([H])c3-c3c([H])c([H])c([H])c([H])c3[H])C([H])([H])C([H])([H])C2=C(N1c1c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c([H])c1C([H])(C([H])([H])[H])C([H])([H])[H])[H])(<-n1c([H])c([H])c([H])c([H])c1[H])C([H])([H])[H]
AQOBUF,0,ok,0.0931,67,1,,[Ir+3]1234(Cl)(<-C5([H])=C->1([H])C1([H])C([H])([H])C5([H])C->2([H])=C->31[H])C1([H])C2([H])C([H])([H])C([H])(C([H])=C2[H])C1([H])C1([H])C2([H])C([H])=C([H])C([H])(C2([H])[H])C41[H].P(c1c([H])c([H])c([H])c([H])c1[H])(C([H])([H])[H])C([H])([H])[H]
AQPRLB,0,ok,0.0319,39,1,,[Ni+2]12(<-N3([H])C(C(O1)=O)([H])C([H])([H])C([H])([H])C3([H])[H])<-N1([H])C(C(O2)=O)([H])C([H])([H])C([H])([H])C1([H])[H].O([H])[H].O([H])[H]
ARAMIQ,0,ok,0.0522,47,1,,[Pd+2]12(Cl)<-S=C(N(C(c3c([H])c([H])c([H])c([H])c3[H])([H])[H])[H])c3c1c(C(=S->2)N(C(c1c([H])c([H])c([H])c([H])c1[H])([H])[H])[H])c([H])c([H])c3[H]
AREQET,0,ok,0.0295,36,1,,[Pd+2](<-N(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C(N(C([H])([H])[H])C([H])([H])[H])([H])[H])(C([H])([H])C(F)(F)F)C([H])([H])[H]
ARITEA,0,ok,0.0773,70,1,,[Pd+2]12(<-P(c3c([H])c([H])c([H])c([H])c3[H])(c3c([H])c([H])c([H])c([H])c3[H])c3c([H])c([H])c([H])c([H])c3[H])<-N(=C([H])c3c1c([H])c(OC([H])([H])[H])c([H])c3OC([H])([H])[H])N=C(c1c([H])c([H])c([H])c([H])c1[H])O2
AROKAT,1,ok,0.0273,34,1,,[Re+5]12(I)(<-N3([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])N->1([H])C([H])([H])C([H])([H])N2C([H])([H])C3([H])[H])=O
ARUWIV,0,ok,0.0859,53,1,,[Ni+2]123(<-n4c([H])c([H])c([H])nc4-c4n->1c([H])c([H])c([H])n4)(<-n1c([H])c([H])c([H])nc1-c1n->2c([H])c([H])c([H])n1)Oc1c([H])c([H])c([H])c([H])c1-c1n3nnn1
ASANIS,0,ok,0.0564,69,1,,[Pt+2](Br)(<-P(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])(<-P(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C1=C(c2c([H])c([H])c([H])c([H])c2[H])B1N([Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]
ASEHEM,0,ok,0.0470,34,1,,c1([H])c([H])c([H])n2->[Pd+2]3(<-O=C([H])c4n3c([H])c([H])c4[H])c3c4c2c1c([H])c([H])c4c([H])c([H])c3[H]
ASODAN,0,ok,0.0732,80,1,,[Ir+3]123(<-n4n([B-]([H])(n5n->1c(C([H])([H])[H])c([H])c5C([H])([H])[H])n1n->2c(C([H])([H])[H])c([H])c1C([H])([H])[H])c(C([H])([H])[H])c([H])c4C([H])([H])[H])(<-O([H])[H])C(C(=O)OC([H])([H])[H])=C(C(=O)OC([H])([H])[H])C(C(=O)OC([H])([H])[H])=C3C(=O)OC([H])([H])[H]
ASUBEV,0,ok,0.1153,69,1,,[Ni+2]12(<-P(c3c([H])c([H])c([H])c([H])c3[H])(c3c([H])c([H])c([H])c([H])c3[H])C([H])([H])C(P->1(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])([H])[H])Sc1nc3c([H])c([H])c([H])c([H])c3nc1S2
ATASOF,0,ok,0.0566,51,1,,[Ni+4]1(=P(Oc2n->1c(-c1c([H])c([H])c([H])c([H])c1[H])c([H])c([H])c2[H])(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])(Br)Br
ATEPEV,0,ok,0.0616,70,1,,[V+5]123(=O)<-N(C([H])([H])c4c(c(C([H])([H])[H])c([H])c(C([H])([H])[H])c4[H])O1)(C([H])([H])c1c([H])c(C([H])([H])[H])c([H])c(C([H])([H])[H])c1O2)C([H])([H])C([H])([H])OC([H])([H])c1c([H])c(C([H])([H])[H])c([H])c(C([H])([H])[H])c1O3
ATINEW,0,ok,0.0694,62,1,,[W+2]1(Cc2c(C([H])([H])[H])c([H])c([H])c([H])c2C([H])([H])[H])(<-n2n([B-](n3n->1c([H])c([H])c3[H])([H])[H])c([H])c([H])c2[H])(<-[C-]#[O+])(<-[C-]#[O+])<-P(C([H])([H])[H])(C([H])([H])[H])c1c([H])c([H])c([H])c([H])c1[H]
ATOGUL,0,ok,0.0219,26,1,,[Hg+2]1(I)(I)<-S=C2N(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C2=S->1
ATUMAF,0,ok,0.0860,57,1,,[Zn+2]1234(<-O([H])C([H])([H])c5n->1c([H])c(C(=O)OC([H])([H])C([H])([H])[H])c([H])c5[H])(<-O([H])C([H])([H])c1n->2c([H])c(C(=O)OC([H])([H])C([H])([H])[H])c([H])c1[H])(O[N+](=O)O3)O[N+](=O)O4
ATUSEO,0,ok,0.3283,75,1,,[Hf+4]123456789(Cl)(Cl)<-c%10%11c->1(c(C([H])([H])[H])c(C([H])([H])[H])c(C([H])([H])[H])c%10C([H])([H])[H])C->2(C([H])([H])[H])=C->3(C([H])([H])[H])C4%11C([H])([H])C([H])([H])C51c->62c(C([H])([H])[H])c(C([H])([H])[H])c(C([H])([H])[H])c(C([H])([H])[H])c->72C->8(C([H])([H])[H])=C->91C([H])([H])[H]
AVANAN,1,ok,0.0977,84,1,,[Au+3](<-C1N(c2c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c2C([H])([H])[H])C([H])=C([H])N1c1c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c1C([H])([H])[H])=C(N1C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])N([H])c1c(C([H])([H])[H])c([H])c([H])c([H])c1C([H])([H])[H]
AVETUQ,-1,ok,0.2975,49,1,,[Fe+2]1234(<-P(c5c([H])c([H])c([H])c([H])c5[H])(c5c([H])c([H])c([H])c([H])c5[H])c5c([H])c([H])c([H])c([H])c5[H])(C#N)(C#N)<-C5([H])=C->1([H])C->2([H])=C->3([H])C45[H]
AVIVUX,1,ok,0.0909,83,1,,C1(->[Ir+3]([H])([H])(<-n2c([H])c([H])c([H])c([H])c2[H])(<-n2c([H])c([H])c([H])c([H])c2[H])<-n2c([H])c([H])c([H])c([H])c2[H])N(c2c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c2C([H])([H])[H])C([H])=C([H])N1c1c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c1C([H])([H])[H]
AVORIN,0,ok,0.0853,85,1,,c1(O[Mo+6]23(<-n4c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])n4[B-](n4c([H])c([H])c(C([H])(C([H])([H])[H])C([H])([H])[H])n->24)(n2c([H])c([H])c(C([H])(C([H])([H])[H])C([H])([H])[H])n->32)[H])(=O)=O)c(C(N(C([H])([H])[H])c2c([H])c([H])c([H])c([H])c2[H])=O)c([H])c([H])c([H])c1[H]
AVUVIX,0,ok,0.1061,83,1,,C1([H])([H])=C([H])([H])->[Re+]<-12(c1c(P->2(c2c([H])c([H])c([H])c3c2Oc2c(P(c4c([H])c([H])c([H])c([H])c4[H])c4c([H])c([H])c([H])c([H])c4[H])c([H])c([H])c([H])c2[Si]3(C([H])([H])[H])C([H])([H])[H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c([H])c([H])c1[H])(<-N#[O+])Br
AWIJOF,1,ok,0.0835,71,1,,[Zn+2]1234(<-n5c(C(N(C([H])([H])c6n([H])c7c([H])c([H])c([H])c([H])c7n->16)C([H])([H])c1n([H])c6c([H])c([H])c([H])c([H])c6n->21)([H])[H])n([H])c1c([H])c([H])c([H])c([H])c51)OC->3(=O->4)C([H])=C([H])c1c([H])c([H])c([H])c([H])c1[H]
AXAHAI,1,ok,0.0572,68,1,,[Cu+]123<-N(C(C(N->1(C(c1c([H])c([H])c([H])c([H])c1[H])([H])[H])[H])([H])[H])([H])[H])(C(C(N->2(C(c1c([H])c([H])c([H])c([H])c1[H])([H])[H])[H])([H])[H])([H])[H])C(C(N->3(C(c1c([H])c([H])c([H])c([H])c1[H])([H])[H])[H])([H])[H])([H])[H]
AXESEC,0,ok,0.0567,59,1,,[Au+](<-P(c1c([H])c([H])c([H])c([H])c1[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])n1c(-c2nc([H])c([H])c([H])c2[H])c(C(F)(F)F)c([H])c1C(F)(F)F
