IDs,charge,status,ilp_seconds,n_atoms,rdkit_parse_ok,error,smiles_ilp
AFOZAY,0,ok,0.0638,55,1,,[Ni+2]123(OC(=C(C(=N->1c1c([H])c([H])c([H])c4c1n->2c([H])c([H])c4[H])[H])[H])C(F)(F)F)N(c1c([H])c([H])c([H])c2c([H])c([H])c([H])n->3c12)C(=C(C(=O)C(F)(F)F)[H])[H]
AFURIF,1,ok,0.0614,74,1,,[Ag+]12345<-O6c7c(c([H])c([H])c([H])c7[H])C([H])([H])N->1(C([H])([H])C([H])([H])C#N->2)C([H])([H])C([H])([H])N->3(C([H])([H])C([H])([H])C#N)C([H])([H])C([H])([H])N->4(C([H])([H])C([H])([H])C#N)C([H])([H])c1c(c([H])c([H])c([H])c1[H])O->5C([H])([H])C6([H])[H]
AGACAP,0,ok,0.2097,80,1,,[Au+3]123<-N4=C5C(Br)=C(Br)C4=C(c4c([H])c([H])c(S(F)(F)(F)(F)F)c([H])c4[H])c4n1c(c(Br)c4Br)-c1n2c(c(Br)c1Br)C(c1c([H])c([H])c(S(F)(F)(F)(F)F)c([H])c1[H])=c1n3c(c(Br)c1Br)=C5c1c([H])c([H])c(S(F)(F)(F)(F)F)c([H])c1[H]
AGAZOA,0,ok,0.0670,69,1,,C12(C([H])([H])[H])->[Ti+2]345678(<-C1(C([H])([H])[H])=C->3(C([H])([H])[H])C->41=C->5(C([H])([H])[H])C->6(C([H])([H])[H])=C->7(C([H])([H])[H])C->8=21)(Oc1c(C([H])([H])[H])c([H])c([H])c([H])c1C([H])([H])[H])Oc1c(C([H])([H])[H])c([H])c([H])c([H])c1C([H])([H])[H]
AGICAU,0,ok,0.0452,39,1,,[Pd+4]12(Cl)N3C(=NN1c1c([H])c([H])c([H])c([H])c1N2c1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H])N=C([H])C([H])=C3[H]
AGIZIA,0,ok,0.0565,53,1,,[Cd+2]1234(<-O([H])[H])(<-O=C->1(O2)c1c(C(O[H])=O)c([H])c([H])c([H])c1C(=O)O[H])(<-O([H])[H])<-O=C->3(O4)c1c(C(O[H])=O)c([H])c([H])c([H])c1C(=O)O[H].O([H])[H].O([H])[H]
AGUKAP,0,ok,0.0533,44,1,,[Pd+4]123n4c(c5c([H])c([H])c([H])c([H])c5c4N=C4[Se]C([H])=C(C(C([H])([H])[H])(C([H])([H])[H])C1([H])[H])N24)N=C1N3C([H])=C([H])C([H])=C1[H]
AHADIW,0,ok,0.0835,73,1,,[Ru+2](<-P(C([H])([H])C1([H])OC(C([H])([H])[H])(C([H])([H])[H])OC1([H])C(P(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])([H])[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])(Cl)(Cl)(Cl)<-N#[O+]
AHETOY,1,ok,0.0465,40,1,,O=[Mo+6]12(=O)<-N(=C([H])c3c(c([H])c([H])c4c3c([H])c([H])c([H])c4[H])O1)N=C(c1c([H])c([H])[n+]([H])c([H])c1[H])O2.O([H])[H]
AHOQOE,0,ok,0.0405,39,1,,[Hg+2]12(SC([H])([H])C(N->1=C(c1n([H])c([H])c([H])c1[H])[H])([H])[H])<-N(C([H])([H])C([H])([H])S2)=C(c1c([H])c([H])c([H])n1[H])[H]
AJAWAK,1,ok,0.1080,82,1,,[Pt+2]12(<-P(c3c([H])c([H])c([H])c([H])c3[H])(c3c([H])c([H])c([H])c([H])c3[H])c3c([H])c([H])c([H])c([H])c3[H])<-n3c([H])c([H])c([H])c([H])c3-c3n->1c(-c1c2c([H])c([H])c([H])c1[H])c([H])c(-c1c([H])c([H])c(N(C([H])([H])[H])C([H])([H])[H])c([H])c1[H])c3[H]
AJEZUK,0,ok,0.0812,74,1,,[Ir+5]12([H])(Cl)(<-P(c3c(C=1O[H])c([H])c([H])c([H])c3[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])<-P(c1c(C2=O)c([H])c([H])c([H])c1[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H]
AJIZAW,1,ok,0.0674,60,1,,[Ni+2]123(<-n4c([H])c([H])c([H])c([H])c4C(=N->1N=C(O2)c1c([H])c([H])nc([H])c1[H])C([H])([H])[H])<-n1c([H])c([H])c([H])c([H])c1C(=N->3N([H])C(=O)c1c([H])c([H])nc([H])c1[H])C([H])([H])[H]
AJUWEJ,0,ok,0.0636,42,1,,[Pt+4]12(<-O=C(C([H])([H])[H])C(=C(O1)C([H])([H])[H])[H])=C1SC(C([H])([H])[H])=C(C([H])([H])[H])N1c1c2c([H])c(OC([H])([H])[H])c([H])c1[H]
AKENAF,0,ok,0.0510,53,1,,[Fe+2]12(<-n3c([H])c([H])c([H])c([H])c3C(=N->1C(C([H])([H])[H])(C([H])([H])[H])[H])[H])(<-N#C[S-])(<-n1c([H])c([H])c([H])c([H])c1C(=N->2C(C([H])([H])[H])(C([H])([H])[H])[H])[H])<-N#C[S-]
AKOBIM,0,ok,0.0692,75,1,,[Ir+3](Cl)(<-[C-]#[O+])(<-[C-]#[O+])=C(N(C([H])([H])[H])c1c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c([H])c1C([H])(C([H])([H])[H])C([H])([H])[H])N(C([H])([H])[H])c1c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c([H])c1C([H])(C([H])([H])[H])C([H])([H])[H]
AKUGIX,0,ok,0.0747,65,1,,C(C([H])([H])[H])(C([H])([H])[H])(C([H])([H])[H])P(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])(O[H])->[Pt+2]1(OC(C([H])([H])[H])=O->1)P(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])=O
ALADOI,0,ok,0.1011,49,1,,[C-](#[O+])->[Re+3]1(<-[C-]#[O+])(<-[C-]#[O+])(<-n2c([H])c([H])n(C([H])([H])[H])c2[H])N2C(=Nc3c4c(c([O-])n31)c([H])c([H])c([H])c4[H])c1c([H])c([H])c([H])c([H])c1C2=N[H]
ALAVUF,1,ok,0.0683,45,1,,[Ru+4]1(Cl)(=S(=O)(C([H])([H])[H])C([H])([H])[H])(<-S(=O)(C([H])([H])[H])C([H])([H])[H])(<-O([H])[H])<-n2c(-c3n->1c([H])c([H])c([H])c3[H])c([H])c([H])c([H])c2[H]
ALEHOO,-1,ok,0.0826,40,1,,[Os+6]123(#N)Oc4c(c([H])c([H])c([H])c4[H])C(=O)N1c1c(c([H])c(Cl)c(Cl)c1[H])N2C(=O)C1=C(O3)C(=O)C([H])=C([H])C1=O
ALIBEC,0,ok,0.0268,29,1,,[Re+]1(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-S=C(N([H])[H])n2n1c(C([H])([H])[H])c(C([H])([H])[H])c2=O.O([H])[H]
ALIPOC,0,ok,0.0449,64,1,,C1([H])([H])C([H])([H])N2(C([H])([H])C([H])([H])P(C([H])(C([H])([H])[H])C([H])([H])[H])(C([H])(C([H])([H])[H])C([H])([H])[H])->[Mn+]<-2(<-[C-]#[O+])(<-[C-]#[O+])(<-N([O-])=O)<-P1(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])[H]
ALOBIM,-1,ok,0.0492,44,1,,[W]([H])(<-P(c1c([H])c([H])c([H])c([H])c1[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+]
ALOZUX,1,ok,0.1046,84,1,,c1(=[Pd+4](<-P(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c([H])c([H])c2[H])c2c([H])c([H])c([H])c([H])c2[H])(<-P(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c([H])c([H])c2[H])c2c([H])c([H])c([H])c([H])c2[H])Cl)c([H])c(Cl)n(C([H])([H])[H])c([H])c1[H]
AMBXNI,1,ok,0.0376,44,1,,C1(C(C([H])([H])[H])(C([H])([H])[H])N2(C(C([H])([H])N3(C(C([H])([H])[H])(C(C([H])([H])[H])=N(->[Ni+2]<-2<-3<-N=1[O-])O[H])C([H])([H])[H])[H])([H])[H])[H])C([H])([H])[H]
AMIGUZ,0,ok,0.3778,35,1,,[Co+]12345(<-S=C(C(=S->1)c1nc([H])c([H])c([H])c1[H])c1nc([H])c([H])c([H])c1[H])<-C1([H])=C->2([H])C->3([H])=C->4([H])C51[H]
AMIWIE,0,ok,0.1270,69,1,,[Ir+3]123(<-n4c([H])c([H])c([H])c([H])c4C([H])=C1C(=O)c1c([H])c([H])c([H])c([H])c1O[H])(<-n1c([H])c([H])c([H])c([H])c1C([H])=C2C(=O)c1c([H])c([H])c([H])c([H])c1O[H])OC(C([H])([H])[H])=C([H])C(=O->3)C([H])([H])[H]
ANAWUI,0,ok,0.1793,78,1,,[Ti+4]123456(Cl)(N([Si](c7c([H])c([H])c([H])c([H])c7[H])([H])[H])N->1(C([H])([H])[H])C([H])([H])[H])(N(C(=N->2C(C([H])([H])[H])(C([H])([H])[H])[H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])[H])<-C1(C([H])([H])[H])=C->3(C([H])([H])[H])C->4(C([H])([H])[H])=C->5(C([H])([H])[H])C61C([H])([H])[H]
ANTPZN,0,ok,0.0492,53,1,,Cl[Zn+2](<-O=c1c(Cl)c(C([H])([H])[H])n(C([H])([H])[H])n1-c1c([H])c([H])c([H])c([H])c1[H])OC1=C([H])C(=C([H])[H])N(C([H])([H])[H])N1c1c([H])c([H])c([H])c([H])c1[H]
APECUV,0,ok,0.0703,85,1,,[Ir+3]12(c3c(OP->1(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c([H])c3OP->2(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])(<-P([H])([H])c1c([H])c([H])c(C([H])([H])[H])c([H])c1[H])([H])[H]
APIVAX,0,ok,0.0783,54,1,,[Ni+2]123<-O=C(C(=C(N1c1c(c([H])c([H])c([H])c1[H])N2C(=C(C(=O->3)C(F)(F)C(F)(F)[H])C(OC([H])([H])C([H])([H])[H])=O)[H])[H])C(OC(C([H])([H])[H])([H])[H])=O)C(F)(F)F
APUCOD,0,ok,0.0667,69,1,,[Pd+2]12(SC(C3([H])C4([H])P->1(c1c([H])c([H])c([H])c([H])c1[H])C([H])(C(C([H])([H])[H])=C4C([H])([H])[H])C3(C([H])([H])[H])[H])=O)c1c([H])c([H])c3c([H])c([H])c([H])c([H])c3c1C(N->2(C([H])([H])[H])C([H])([H])[H])(C([H])([H])[H])[H]
APURZN,0,ok,0.0778,34,1,,[Zn+2]12(<-N(=C3C(=O->1)N([H])C(=O)N([H])C3=O)c1c(O2)n([H])c(=O)n([H])c1=O)(O[N+](=O)[O-])(<-O([H])[H])<-O([H])[H]
AQAPUE,1,ok,0.0479,45,1,,[Zn+2]123(<-n4c([H])c([H])c([H])c([H])c4-c4n->1c([H])c([H])c([H])c4[H])(<-n1c(-c4n->2c([H])c([H])c([H])c4[H])c([H])c([H])c([H])c1[H])O[N+](=O)O3
AQEFIN,0,ok,0.0303,30,1,,[Hg+2](I)(I)I.n1c([H])c(C(N([H])c2[n+]([H])c([H])c([H])c([H])c2[H])([H])[H])c([H])c([H])c1[H]
AQICEJ,1,ok,0.0928,57,1,,C123C4(->[Fe+2]15(<-C=41C25C2([H])C([H])([H])C4([H])C([H])([H])C([H])(C([H])([H])C1([H])C4([H])[H])C2([H])[H])(<-[C-]#[O+])(<-[C-]#[O+])<-N#[O+])C1([H])C([H])([H])C2([H])C([H])([H])C3([H])C([H])([H])C([H])(C2([H])[H])C1([H])[H]
AQOMEZ,0,ok,0.0832,82,1,,[Ni+2]1(<-P(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c([H])c([H])c2[H])c2c([H])c([H])c([H])c([H])c2[H])(OC(=C(C2=N->1C([H])([H])C([H])([H])C2([H])[H])C#N)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F)c1c(C([H])([H])[H])c([H])c([H])c([H])c1[H]
AQUSEL,0,ok,0.0608,58,1,,[Cu+3]1(<-P(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c([H])c([H])c2[H])c2c([H])c([H])c([H])c([H])c2[H])(Cl)SC(=NC([H])([H])[H])N1N=C(c1sc([H])c([H])c1[H])C([H])([H])[H]
AREHIO,0,ok,0.0303,27,1,,[Pt+2]1(SC#N)(SC#N)<-n2c([H])c([H])c([H])c([H])c2-c2n->1c([H])c([H])c([H])c2[H]
ARIFIS,0,ok,0.1265,75,1,,[Rh+3]12345(Cl)(<-N6=C(c7c1c([H])c([H])c([H])c7[H])c1c(c([H])c([H])c([H])c1[H])C(c1c([H])c([H])c([H])c([H])c1[H])([H])C6(c1c([H])c([H])c([H])c([H])c1[H])[H])<-C1(C([H])([H])[H])=C->2(C([H])([H])[H])C->3(C([H])([H])[H])=C->4(C([H])([H])[H])C51C([H])([H])[H]
AROGAQ,1,ok,0.0523,58,1,,[Re+7](=O)(=O)=O.N1(C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])N(C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])N(C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])C1([H])[H]
AROMOK,0,ok,0.0306,36,1,,[Co+3]123(Cl)(Cl)<-N(O[H])=C(C([H])([H])[H])C(=N->1N([H])C(=O)N([H])N2C(C([H])([H])[H])=C(N->3=O)C([H])([H])[H])C([H])([H])[H]
ASAGAD,1,ok,0.0636,73,1,,[Pt+2]1(<-[Se](C([H])([H])[H])C([H])([H])C(P->1(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])([H])[H])(Cl)<-P(C([H])([H])C(SC([H])([H])C(F)(F)F)([H])[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H]
ASAPOZ,1,ok,0.0565,53,1,,[Cu+]1234<-N(C(C(c5n->1c([H])c([H])c([H])c5[H])([H])[H])([H])[H])(C(C(c1n->2c([H])c([H])c([H])c1[H])([H])[H])([H])[H])C(C(c->31c->4([H])c([H])c([N+](=O)[O-])c([H])c1[H])([H])[H])([H])[H]
ASIHIU,0,ok,0.1005,61,1,,[Ir+3]123(OC(=O->1)C([H])([H])[H])(<-n1c(-c4c2c([H])c([H])c([H])c4[H])c([H])c([H])c([H])c1[H])<-C1N(c2c3c([H])c([H])c([H])c2[H])c2c([H])c([H])c([H])c3c([H])c([H])c([H])c(c32)N1C([H])([H])[H]
ASOHAS,0,ok,0.0650,70,1,,[Os+4]12([H])(<-P(C([H])(C([H])([H])[H])C([H])([H])[H])(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])(<-n3n([B-](n4n->1c([H])c([H])c4[H])(n1n->2c([H])c([H])c1[H])[H])c([H])c([H])c3[H])=C=C([H])C(=C([H])[H])C([H])([H])[H]
ASUSIQ,0,ok,0.2752,82,1,,[Fe+2]1234(<-[SiH2](c5c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c5C([H])([H])[H])c5c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c5C([H])([H])[H])([Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])(<-C5(C([H])([H])[H])=C->1(C([H])([H])[H])C2(C([H])([H])[H])C->3(C([H])([H])[H])=C->45C([H])([H])[H])<-[C-]#[O+]
ATECUY,0,ok,0.1036,41,1,,[Mo+2]123(n4nc(-c5c([H])c([H])c([H])c([H])c5[H])nn4)(<-N([H])([H])C([H])([H])C(N->1([H])[H])([H])[H])(<-[C-]#[O+])(<-[C-]#[O+])<-C([H])([H])=C->2([H])C3([H])[H]
ATHLPT,0,ok,0.0368,30,1,,[Pt+2]12(Cl)N(c3c([H])c([H])c([H])c([H])c3C(=N->1c1c([H])c([H])c([H])c([H])c1C(=O->2)[H])[H])[H]
ATIWEG,1,ok,0.0348,40,1,,[Ir+3]12([H])(<-P(C(c3c1c(C(P->2(C(F)(F)F)C(F)(F)F)([H])[H])c([H])c([H])c3[H])([H])[H])(C(F)(F)F)C(F)(F)F)(<-[C-]#[O+])<-O([H])[H]
ATOROR,-1,ok,0.0329,37,1,,[Ir+3]12([H])(c3c(C(P->1(C(F)(F)F)C(F)(F)F)([H])[H])c([H])c([H])c([H])c3C(P->2(C(F)(F)F)C(F)(F)F)([H])[H])(Cl)Cl
ATURAK,0,ok,0.0608,57,1,,[Pt+2]12(<-P(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C(P->1(C([H])([H])[H])C([H])([H])[H])([H])[H])[Si](OC([H])([H])[H])(OC([H])([H])[H])c1c([H])c([H])c([H])c([H])c1[Si]2(OC([H])([H])[H])OC([H])([H])[H]
ATUZEV,0,ok,0.0725,69,1,,[Zn+2]123(<-N(=C(c4c([H])c([H])c([H])c([H])c4[H])C(c4c([H])c([H])c([H])c([H])c4[H])=N->1N=C(N1C([H])([H])C([H])([H])C([H])([H])C1([H])[H])S2)N=C(N1C([H])([H])C([H])([H])C([H])([H])C1([H])[H])S3)<-O=S(C([H])([H])[H])C([H])([H])[H]
AVEFEM,0,ok,0.0637,76,1,,[Ru+4]12(<-P(C(P->1(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])([H])[H])(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])(=C([H])C([H])=C(C([H])([H])[H])C([H])([H])[H])OS(=O)(=O)O2
AVIKOH,1,ok,0.0489,57,1,,c123C([H])=C([H])P(C4([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C4([H])[H])(C4([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C4([H])[H])->[Rh+]<-145678(<-c2([H])c->4([H])c->5([H])c->6([H])c->73[H])<-C([H])([H])=C->8([H])[H]
AVOCUK,0,ok,0.0345,49,1,,Br[Cu+]1<-N(=C(N(C([H])([H])[H])C([H])([H])[H])N(C([H])([H])[H])C([H])([H])[H])C([H])([H])C(N->1(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])([H])[H]
AVUBEZ,0,ok,0.4471,81,1,,[Zn+2]123<-N4=C5C(c6c([H])c([H])c(O[H])c([H])c6[H])=c6n1c(c([H])c6[H])=C(c1c([H])c([H])c(O[H])c([H])c1[H])C1=N->2C(=C(c2c([H])c([H])c(O[H])c([H])c2[H])c2n3c(c([H])c2[H])C(c2c([H])c([H])c(O[H])c([H])c2[H])=C4C([H])=C5[H])C([H])=C1[H]
AWEYOQ,0,ok,0.0488,61,1,,[Ti+4]12(ON->1(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])(ON->2(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])(C([H])([H])c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H]
AWOJAY,0,ok,0.0998,44,1,,[Ni+2]123(<-n4c(c([H])c(C(O[H])=O)c([H])c4C(=O)O1)C(=O)O2)<-n1c([H])c([H])c([H])c2c([H])c([H])c4c([H])c([H])c([H])n->3c4c12.O([H])[H]
AXAZUU,0,ok,0.0378,41,1,,[Mo+6]12(=O)(=O)<-N(=C([H])c3c(c(OC([H])([H])[H])c([H])c([H])c3[H])O1)c1c(c([H])c([H])c(C([H])([H])[H])c1[H])O2.O([H])C([H])([H])[H]
AXEYIL,0,ok,0.0634,68,1,,[Rh+3]12(Cl)(<-[c-]3[n+](C(C1([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])n3C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])(<-[c-]1n(C(C([H]->2)([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])[n+]1C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[H]
AXIXAG,0,ok,0.0579,44,1,,[Re+]12(<-n3c([H])c([H])c([H])c4c([H])c([H])n(-c5c1c(-n1c([H])c([H])c6c([H])c([H])c([H])n->2c16)c([H])c([H])c5[H])c34)(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+]
