IDs,charge,status,ilp_seconds,n_atoms,rdkit_parse_ok,error,smiles_ilp
ADEHOI,1,ok,0.0876,79,1,,[Rh+3]123(<-N(=c4c([H])c5n6c([H])c([H])c([H])c([H])c6nnc-5c([H])c4[H])c4c([H])c([H])c([H])c5c4n->1c([H])c([H])c5[H])(c1c([H])c([H])c([H])c([H])c1-c1n->2c([H])c([H])c([H])c1[H])<-n1c([H])c([H])c([H])c([H])c1-c1c([H])c([H])c([H])c([H])c13
ADEZIS,0,ok,0.1167,74,1,,[Ta+3]12345(Cl)(N=P(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])(<-C6(C([H])([H])[H])=C->1(C([H])([H])[H])C->2(C([H])([H])[H])=C->3(C([H])([H])[H])C46C([H])([H])[H])<-C(=C->5([H])[H])([H])[H]
ADIYOD,0,ok,0.0702,67,1,,[Ru+4](Cl)(Cl)(<-P(OC([H])([H])[H])(OC([H])([H])[H])OC([H])([H])[H])(=P(OC([H])([H])[H])(OC([H])([H])[H])OC([H])([H])[H])(<-P(OC([H])([H])[H])(OC([H])([H])[H])OC([H])([H])[H])<-P(OC([H])([H])[H])(OC([H])([H])[H])OC([H])([H])[H]
ADOLEL,0,ok,0.0335,37,1,,[Hg+2](I)(I)(<-n1c([H])c(C([H])([H])[H])c([H])c(C([H])([H])[H])c1[H])<-n1c([H])c(C([H])([H])[H])c([H])c(C([H])([H])[H])c1[H]
ADUROH,0,ok,0.0587,54,1,,[Zn+2]1(OC(=O)c2c([H])c([H])c([H])c(Cl)c2[H])(OC(=O)c2c([H])c([H])c([H])c(Cl)c2[H])(<-O([H])[H])<-n2c([H])c([H])c([H])c3c([H])c([H])c4c([H])c([H])c([H])n->1c4c23
AFAPUS,0,ok,0.0665,58,1,,[Cd+2]123(<-n4c([H])c([H])c([H])c5c([H])c([H])c6c([H])c([H])c([H])n->1c6c45)(<-n1c([H])c([H])c([H])c4c([H])c([H])c5c([H])c([H])c([H])n->2c5c14)OS(=O)(=O)OOS(=O)(=O)O3.O([H])[H]
AFIGEB,0,ok,0.0744,69,1,,[Nb+3]12(Cl)(<-n3n([B-](n4n->1c(C([H])([H])[H])c([H])c4C([H])([H])[H])(n1n->2c(C([H])([H])[H])c([H])c1C([H])([H])[H])[H])c(C([H])([H])[H])c([H])c3C([H])([H])[H])(C(C([H])([H])[H])(C(C([H])([H])[H])([H])[H])[H])<-C(C([H])([H])[H])#CC([H])([H])[H]
AFIXUJ,0,ok,0.1124,49,1,,[Pd+2](<-P(c1c([H])c([H])c([H])c([H])c1[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])(Cl)(Cl)O[n+]1c([H])c([H])c([H])c([H])c1[H]
AFOYOL,0,ok,0.0445,43,1,,n1c([H])c([H])c([H])c([H])c1N1=C(C(=C(O[Zn+2]<-12N(c1nc([H])c([H])c([H])c1[H])C(=C(C(=O->2)C(F)(F)F)[H])[H])C(F)(F)F)[H])[H]
AFUQAT,0,ok,0.0715,39,1,,[Ru+4]1(Cl)(Cl)(=S(=O)(C([H])([H])[H])C([H])([H])[H])(<-S(=O)(C([H])([H])[H])C([H])([H])[H])<-O=C(c2n->1c([H])c([H])c([H])c2[H])C([H])([H])[H]
AFUZIL,0,ok,0.1103,70,1,,[Re+]1(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-O=P(c2c1c([H])c([H])c([H])c2[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c2c1c(P(=O)(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])c([H])c([H])c2[H]
AGASEJ,0,ok,0.0736,63,1,,[Cu+3]12([C-]3N(c4c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c([H])c4C([H])(C([H])([H])[H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C3(C([H])([H])C([H])([H])[H])C(C([H])([H])[H])([H])[H])<-O=C->1([H])O2
AGEWUE,0,ok,0.0323,47,1,,[Re+]12(<-P(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])(<-P(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])(<-P(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])(<-[C-]#[O+])<-[B-]([H]->1)([H]->2)([H])[H]
AGISER,0,ok,0.0859,82,1,,[Fe+2]12(Cl)(Cl)<-n3c(C(=N->1c1c(C([H])([H])C([H])([H])[H])c([H])c([H])c([H])c1C([H])([H])C([H])([H])[H])C([H])([H])[H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c3C(=N->2c1c(C([H])([H])C([H])([H])[H])c([H])c([H])c([H])c1C([H])([H])C([H])([H])[H])C([H])([H])[H]
AGUBOT,0,ok,0.0653,63,1,,[Ir+3]123(<-n4n([B-](n5n->1c(C([H])([H])[H])c([H])c5C([H])([H])[H])(n1n->2c(C([H])([H])[H])c([H])c1C([H])([H])[H])[H])c(C([H])([H])[H])c([H])c4C([H])([H])[H])(<-N([H])=C(C(=C3[H])[H])C([H])([H])[H])C([H])([H])C([H])([H])[H]
AGUXOP,0,ok,0.1008,55,1,,[Ti+4]12345(N(C([H])([H])[H])C([H])([H])[H])(N(C([H])([H])[H])C([H])([H])[H])<-C6([H])=C->1([H])C->2([H])=C->3([H])C46[Si](C([H])([H])[H])(C([H])([H])[H])N5c1c(C([H])([H])[H])c([H])c([H])c([H])c1C([H])([H])[H]
AHEHIG,0,ok,0.0530,51,1,,[Y+3]12(Cl)(Cl)(Sc->13n([H])c1c(n->23)c([H])c([H])c([H])c1[H])(<-n1c([H])c([H])c([H])c([H])c1[H])(<-n1c([H])c([H])c([H])c([H])c1[H])<-n1c([H])c([H])c([H])c([H])c1[H]
AHOHUB,0,ok,0.0344,26,1,,[Pd+2]1(Cl)(Cl)<-N(=Nc2n->1c([H])c([H])c([H])c2[H])c1c([H])c([H])c([H])c([H])c1[H]
AHUXUY,0,ok,0.0844,72,1,,O1->[Ir+3]23(<-n4c(-c5c([H])c([H])c([H])c([H])c52)sc2c4c([H])c([H])c([H])c2[H])(<-n2c(-c4c3c([H])c([H])c([H])c4[H])sc3c([H])c([H])c([H])c([H])c23)N(C(=C(C=1C([H])([H])[H])[H])C([H])([H])[H])c1c([H])c([H])c([H])c([H])c1[H]
AJENOT,0,ok,0.0648,81,1,,[W+6](OC(C(F)(F)F)(C([H])([H])[H])C([H])([H])[H])(OC(C(F)(F)F)(C([H])([H])[H])C([H])([H])[H])(=Nc1c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c([H])c1C([H])(C([H])([H])[H])C([H])([H])[H])=C([H])C(C([H])([H])[H])(C([H])([H])[H])c1c([H])c([H])c([H])c([H])c1[H]
AJIMOV,0,ok,0.0555,61,1,,I[Fe+4]1(<-P(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])(<-P(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])(<-[C-]#[O+])=C(C([H])([H])[H])O[B-](c2c(F)c(F)c(F)c(F)c2F)(c2c(F)c(F)c(F)c(F)c2F)O->1[H]
AJUVUY,0,ok,0.0523,38,1,,[Pt+4]12(<-O=C(C([H])([H])[H])C(=C(O1)C([H])([H])[H])[H])=C1SC(C([H])([H])[H])=C(C([H])([H])[H])N1c1c2c([H])c([H])c([H])c1[H]
AKEHII,0,ok,0.0519,36,1,,C1([H])([H])C([H])([H])[N+]2(C([H])([H])C#N)C([H])([H])C([H])([H])N1(->[Cd+2]13(ON=O->1)(ON=O->3)Br)C([H])([H])C2([H])[H].O([H])[H]
AKIZOK,0,ok,0.0763,73,1,,[Ir+3]123(Cl)(=C(N(C([H])([H])[H])c4c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c4C([H])([H])[H])N(C([H])([H])[H])c4c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c4C([H])([H])[H])<-C4([H])=C->1([H])C([H])([H])C([H])([H])C->2([H])=C->3([H])C([H])([H])C4([H])[H]
AKOVOM,0,ok,0.0820,73,1,,[Ni+2](<-N#C[S-])(<-C1N(C([H])(C([H])([H])[H])C([H])([H])[H])c2c([H])c([H])c([H])c([H])c2N1C([H])(C([H])([H])[H])C([H])([H])[H])(<-N#C[S-])<-C1N(C([H])(C([H])([H])[H])C([H])([H])[H])c2c([H])c([H])c([H])c([H])c2N1C([H])(C([H])([H])[H])C([H])([H])[H]
ALADEY,0,ok,0.1170,47,1,,[C-](#[O+])->[Re+3]1(<-[C-]#[O+])(<-[C-]#[O+])(<-n2c([H])c([H])c([H])c([H])c2[H])n2c([O-])c3c([H])c([H])c([H])c([H])c3c2N=C2c3c([H])c([H])c([H])c([H])c3C(=O)N21
ALAVIS,0,ok,0.0990,79,1,,[Ni+2]1(Br)(Br)<-n2c(P(=N->1c1c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c([H])c1C([H])(C([H])([H])[H])C([H])([H])[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])c([H])c([H])c([H])c2C([H])([H])c1c([H])c([H])c([H])c([H])c1[H]
ALECEZ,0,ok,0.2151,64,1,,[Ru+2]12345(<-P(c6c([H])c([H])c([H])c([H])c6[H])(c6c([H])c([H])c([H])c([H])c6[H])C([H])([H])C(P->1(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])([H])[H])([H])<-C1([H])=C->2([H])C->3([H])=C->4([H])C51[H]
ALEYUM,0,ok,0.1118,65,1,,[Ru+2]123456(<-P(C([H])([H])C(n7c1nc(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c7[H])([H])[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])(<-C1([H])=C->2([H])C3([H])C->4([H])=C->51[H])<-C([H])([H])=C->6([H])[H]
ALIPIU,0,ok,0.1010,57,1,,[Ru+6]123(Cl)(Cl)<-N(=C([H])c4c(c([H])c([H])c([H])c4[H])S=1(=O)C([H])([H])[H])C1([H])C([H])(N->2=C([H])c2c(c([H])c([H])c([H])c2[H])S=3(=O)C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]
ALIZUQ,1,ok,0.1605,83,1,,[Cu+]12<-C3N(C([H])([H])C(N(C(C(N4C->1N(C([H])([H])c1c([H])c([H])c([H])c([H])c1[H])C([H])=C4[H])([H])[H])([H])[H])C(C([n+]1[c-]->2n(C(c2c([H])c([H])c([H])c([H])c2[H])([H])[H])c([H])c1[H])([H])[H])([H])[H])([H])[H])C([H])=C([H])N3C([H])([H])c1c([H])c([H])c([H])c([H])c1[H]
ALOTUR,0,ok,0.0895,83,1,,[Ni+2]([H])([Si](C([H])([H])[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])(<-C1N(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])=C([H])N1C([H])(C([H])([H])[H])C([H])([H])[H])<-C1N(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])=C([H])N1C([H])(C([H])([H])[H])C([H])([H])[H]
AMAMOQ,0,ok,0.0607,78,1,,[Pt+2]1(<-P(C([H])([H])C([H])([H])[H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])(<-P(OC([H])(C([H])([H])[H])C([H])([H])[H])(OC([H])(C([H])([H])[H])C([H])([H])[H])OC([H])(C([H])([H])[H])C([H])([H])[H])Sc2c([H])c([H])c([H])c([H])c2-c2c([H])c([H])c([H])c([H])c21
AMIGEJ,0,ok,0.1028,59,1,,[Rh+3]123456(<-S(C(C(=O)OC([H])([H])[H])=C(C(=O)OC([H])([H])[H])S1)C2([Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[H])<-C1(C([H])([H])[H])=C->3(C([H])([H])[H])C4(C([H])([H])[H])C->5(C([H])([H])[H])=C->61C([H])([H])[H]
AMIQOE,0,ok,0.0704,78,1,,[Cu+3]123(Cl)[B-](n4nc(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c(C([H])([H])[H])c4=S->1)(n1nc(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c(C([H])([H])[H])c1=S->2)n1nc(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c(C([H])([H])[H])c1=S->3
AMUTUZ,0,ok,0.0668,60,1,,[Ir+3]123(<-n4c(-c5sc6c(c51)c([H])c([H])c([H])c6[H])c([H])c([H])c([H])c4[H])(<-n1c(-c4sc5c(c42)c([H])c([H])c([H])c5[H])c([H])c([H])c([H])c1[H])<-n1c(C(O3)=O)c([H])c([H])c([H])c1[H]
ANOJOD,0,ok,0.0555,45,1,,[Pd+2]1(<-n2c([H])c([H])c([H])c3c([H])c([H])c4c([H])c([H])c([H])c1c4c23)(N1C(=O)C([H])([H])C([H])([H])C1=O)<-n1c([H])c([H])c([H])c([H])c1[H]
APBXCO,0,ok,0.0378,53,1,,[Co+3]123(<-N(=C(C(C([H])([H])[H])(C([H])([H])[H])N->1(C(C(C([H])([H])N->2(C(C([H])([H])[H])(C(C([H])([H])[H])=N->3[O-])C([H])([H])[H])[H])([H])[H])([H])[H])[H])C([H])([H])[H])O[H])(<-N(=O)[O-])<-N(=O)[O-]
APIRIC,0,ok,0.1421,57,1,,C1([H])=C([H])C([H])=C([H])C2=Nc3c4c([H])c([H])c([H])c([H])c4c4n3[Ru+4]3(Cl)(<-n5c([H])c([H])c([H])c([H])c5-c5c([H])c([H])c([H])c([H])n->35)(N12)N1C(=N4)C([H])=C([H])C([H])=C1[H]
APUBES,0,ok,0.1226,67,1,,[Y+3]12345678(<-N(C(C(N1[Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])C->21=C->3(C([H])([H])[H])C->4(C([H])([H])[H])=C->5(C([H])([H])[H])C61C([H])([H])[H])([H])[H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C(C([H])([H])[H])([H])c->71c([H])c([H])c([H])c([H])c->81[H]
APULON,0,ok,0.0541,51,1,,[Hg+2](Br)(<-n1c([H])c([H])c([H])c2c([N+](=O)[O-])c([H])c3c([H])c([H])c([H])nc3c12)(Br)<-n1c([H])c([H])c([H])c2c([N+](=O)[O-])c([H])c3c([H])c([H])c([H])nc3c12
AQAHIL,1,ok,0.0310,40,1,,[Pt+4]12(<-S(C([H])([H])C([H])([H])[H])C(C([H])([H])[H])([H])[H])(C([H])([H])[H])<-C3([H])=C->1([H])C([H])([H])C([H])([H])C2([H])[C-]([H])C([H])([H])C3([H])[H]
AQAXOF,0,ok,0.0673,55,1,,[Ru+8](Cl)(=S(=O)(C([H])([H])[H])C([H])([H])[H])(=S(=O)(C([H])([H])[H])C([H])([H])[H])(=S(=O)(C([H])([H])[H])C([H])([H])[H])(Oc1c(=O)c(=O)c1N([H])c1c([H])c([H])c([H])c([H])c1[H])<-O([H])[H]
AQEZAY,0,ok,0.1242,55,1,,[Ir+3]12345(Cl)(C6(C([H])([H])[H])C->1(C([H])([H])[H])=C->2(C([H])([H])[H])C->3(C([H])([H])[H])=C->46C([H])([H])[H])<-C1N(c2c5c([H])c([H])c([H])c2[H])C([H])=C([H])N1c1c([H])c([H])c([H])c([H])c1[H]
AQOKAT,0,ok,0.1045,81,1,,[Rh+3]1(OC(C([H])([H])[H])=C([H])C(=O->1)C([H])([H])[H])(<-[C-]#[O+])=C1N(c2c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c2C([H])([H])[H])C([H])([H])C2([H])C3([H])C([H])([H])C([H])(C([H])=C3[H])C2([H])C([H])([H])N1c1c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c1C([H])([H])[H]
AQPTNA,0,ok,0.0623,44,1,,[Ni+4]12(<-O([H])[H])(OOP(=O)=O)OC3=C(C([H])([H])[H])N([H])C([H])=C(C(O[H])([H])[H])C3=C3N1C([H])(C(=O)O2)C(C([H])([H])[H])([H])O3.O([H])[H]
ARATOC,0,ok,0.0452,49,1,,[Pt+4](I)(<-N(=C(c1c2c([H])c([H])c([H])c([H])c2c([H])c([H])c1[H])[H])C([H])([H])C(N(C([H])([H])[H])C([H])([H])[H])([H])[H])(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]
AREQIX,0,ok,0.0435,41,1,,[Pt+4](I)(C(F)([H])C(F)(F)F)(C([H])([H])[H])C([H])([H])[H].N(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C(N(C([H])([H])[H])C([H])([H])[H])([H])[H]
AROFAQ,0,ok,0.0734,69,1,,[Rh+3]12(Cl)(Cl)(<-N3=C(c4c1c(C([n+]1[c-]->2n(-c2c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c2C([H])([H])[H])c([H])c1[H])([H])[H])c(C([H])([H])[H])c([H])c4C([H])([H])[H])OC([H])([H])C3([H])C(C([H])([H])[H])([H])C([H])([H])[H])<-O([H])[H]
AROLEA,0,ok,0.0610,53,1,,[La+3]12345(<-n6c(-c7c([H])c([H])c([H])c(-c8c([H])c(C([H])([H])[H])n([H])n->18)n->27)c([H])c(C([H])([H])[H])n6[H])(<-O(C([H])([H])C([H])([H])[H])[H])(O[N+](=O)O3)(O[N+](=O)O4)O[N+](=O)O5
ARUXAM,0,ok,0.0370,47,1,,[Hg+2]12345(<-O6C([H])([H])C([H])([H])O->1C([H])([H])C([H])([H])O->2C([H])([H])C([H])([H])O->3C([H])([H])C([H])([H])O->4C([H])([H])C([H])([H])O->5C([H])([H])C6([H])[H])(C#N)C#N
ASANUD,1,ok,0.0512,55,1,,[Cu+]1234<-N(C(C(c5n->1c([H])c([H])c([H])c5[H])([H])[H])([H])[H])(C(C(c1n->2c([H])c([H])c([H])c1[H])([H])[H])([H])[H])C(C(c->31c->4([H])c([H])c(OC([H])([H])[H])c([H])c1[H])([H])[H])([H])[H]
ASESOG,0,ok,0.0900,85,1,,[Rh+](<-P(c1c([H])c([H])c([H])c([H])c1[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])(<-P(c1c([H])c([H])c([H])c([H])c1[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])(<-[C-]#[O+])Oc1c(=O)c(Br)c([H])c(Br)c([H])c1Br
ASOFOE,0,ok,0.3358,64,1,,[Zr+4]123456789(Cl)(Cl)<-C%10(=C->1%11C2(C->3([H])=C->4%10C([H])([H])[H])c1c(c([H])c([H])c([H])c1[H])C([H])=C%11[H])[Si](C([H])([H])[H])(C([H])([H])[H])C->51=C->62C7(C->8(C([H])([H])c3c([H])c([H])c([H])c([H])c3[H])=C->91[H])C([H])=C([H])C([H])=C2[H]
ASUKEF,0,ok,0.0501,57,1,,[Cu+](Cl)<-[c-]1n(-c2c(C(C([H])([H])[H])(C([H])([H])[H])[H])c([H])c([H])c([H])c2C(C([H])([H])[H])(C([H])([H])[H])[H])n[n+](C([H])([H])[H])c1-c1c([H])c(C([H])([H])[H])c([H])c(C([H])([H])[H])c1[H]
ATAWOJ,0,ok,0.0309,30,1,,[Hg+2]12(Br)(Br)<-O(C([H])([H])C(OC([H])([H])[H])=O->1)c1c([H])c([H])c(Cl)c3c1n->2c([H])c([H])c3[H]
ATEPIZ,0,ok,0.0577,64,1,,[V+5]123(=O)<-N(C([H])([H])c4c(c(C([H])([H])[H])c([H])c(C([H])([H])[H])c4[H])O1)(C([H])([H])c1c([H])c(C([H])([H])[H])c([H])c(C([H])([H])[H])c1O2)C([H])([H])C([H])([H])OC([H])([H])c1c([H])c([H])c([H])c([H])c1O3
ATIVOP,0,ok,0.0338,38,1,,[Ir+3]12([H])(Cl)(c3c(C(P->1(C(F)(F)F)C(F)(F)F)([H])[H])c([H])c([H])c([H])c3C(P->2(C(F)(F)F)C(F)(F)F)([H])[H])<-[C-]#[O+]
ATOPEE,0,ok,0.0344,30,1,,[Au+](Sc1n[n+](-c2c([H])c([H])c([H])c([H])c2[H])n(-c2c([H])c([H])c([H])c([H])c2[H])n1)Br
ATUPEM,0,ok,0.0321,37,1,,[Zn+2](<-N#C[O-])(<-N#C[O-])(<-n1c(C(=O)N([H])[H])c([H])c([H])c([H])c1[H])<-n1c(C(=O)N([H])[H])c([H])c([H])c([H])c1[H]
ATUTOZ,0,ok,0.0653,71,1,,[Rh+3]12([H])(<-P(c3c([H])c([H])c([H])c([H])c3[H])(C([H])([H])[H])C([H])([H])[H])(<-n3n([B-](n4n->1c(C([H])([H])[H])c([H])c4C([H])([H])[H])(n1n->2c(C([H])([H])[H])c([H])c1C([H])([H])[H])[H])c(C([H])([H])[H])c([H])c3C([H])([H])[H])C([H])([H])C#N
AVAVEY,0,ok,0.1272,75,1,,[Sc+3]12345(<-n6c(C7=N->1C1([H])c8c([H])c([H])c([H])c([H])c8C([H])([H])C1([H])O7)c([H])c([H])c([H])c6C1=N->2C2([H])c6c([H])c([H])c([H])c([H])c6C([H])([H])C2([H])O1)(<-S(C(F)(F)F)(=O->3)(=O)O4)(OS(C(F)(F)F)(=O)=O)<-O=S(C(F)(F)F)(OO5)=O
AVEZOR,0,ok,0.0935,80,1,,[Ru+4]1(Cl)(Cl)(<-O(c2c(C=1[H])c([H])c([H])c([H])c2[H])C(C([H])([H])[H])(C([H])([H])[H])[H])<-C1N(C23C([H])([H])C4([H])C([H])([H])C([H])(C2([H])[H])C([H])([H])C([H])(C3([H])[H])C4([H])[H])C([H])([H])C([H])([H])N1c1c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c1C([H])([H])[H]
AVIZAI,1,ok,0.0422,42,1,,[Hg+2]123(Br)<-n4c([H])c([H])c([H])c([H])c4C([H])([H])N->1(C(c1n->2c([H])c([H])c([H])c1[H])([H])[H])C(c1n->3c([H])c([H])c([H])c1[H])([H])[H]
AVOSOT,0,ok,0.0655,64,1,,[W+6]1234(=O)(<-n5n([B-](n6n->1c(C([H])([H])[H])c([H])c6C([H])([H])[H])(n1n->2c(C([H])([H])[H])c([H])c1C([H])([H])[H])[H])c(C([H])([H])[H])c([H])c5C([H])([H])[H])SC3(N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])S4
AWACUY,1,ok,0.0302,31,1,,[Ag+]12(<-O=C(N([H])[H])c3n->1c([H])c([H])c([H])c3[H])<-O=C(N([H])[H])c1n->2c([H])c([H])c([H])c1[H]
AWIZAJ,0,ok,0.1279,57,1,,[Ru+4]12([Br+]c3c(P->1(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])c([H])c([H])c([H])c3[H])(Cl)(Cl)N1C([H])=C([H])C([H])=C([H])C1=C1N2C([H])=C([H])C([H])=C1[H]
AXALIU,0,ok,0.0657,59,1,,[Ni+2]123(<-N(=C(C(C([H])([H])[H])=NO[H])C([H])([H])[H])N=C(c4c(O[H])c([H])c([H])c([H])c4[H])O1)<-N(=C(C(C([H])([H])[H])=N->2O[H])C([H])([H])[H])N=C(c1c(O[H])c([H])c([H])c([H])c1[H])O3
AXESOM,0,ok,0.0659,65,1,,[Au+](<-P(c1c([H])c([H])c([H])c([H])c1[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])n1c(-c2nc3c([H])c([H])c([H])c([H])c3c([H])c2[H])c(C(F)(F)F)c([H])c1C(F)(F)F
AXILUO,0,ok,0.1279,45,1,,[Zn+2](<-O([H])[H])(<-O([H])[H])(n1nnc(-c2c([H])c([H])[n+]([O-])c([H])c2[H])n1)(<-O([H])[H])(<-O([H])[H])n1nnc(-c2c([H])c([H])[n+]([O-])c([H])c2[H])n1
AXOFUO,1,ok,0.1105,47,1,,[Ir+5]12345(I)(<-C6(C([H])([H])[H])=C->1(C([H])([H])[H])C->2(C([H])([H])[H])=C->3(C([H])([H])[H])C46C([H])([H])[H])SC1=C(SC(=C2SC3=C(SC([H])([H])C([H])([H])S3)S2)S1)S5
